R0000100,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012
2220,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-5,16,16,16,16,16,16
2221,13,14,14,14,14,14,14,14,14,14,14,14,14,14,-5,-5,-5,-5,14,14,14,14,14,14,16
2222,14,15,15,15,15,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2223,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2224,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10
2225,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2226,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12
2227,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2228,12,13,13,13,13,13,13,13,13,13,13,13,13,-5,13,-5,13,-5,-5,-5,-5,-5,-5,13,-5
2229,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2230,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2231,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13
2232,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2233,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2234,11,12,13,14,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2235,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2236,9,10,11,12,13,14,15,16,16,16,16,-5,16,16,16,16,16,16,16,-5,-5,-5,-5,-5,-5
2237,12,13,14,15,16,16,16,16,16,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2238,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-5,16,16,-5
2239,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,-5,16,-5,-5,16,16,16,16,16
2240,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,11,11,11,11
2241,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2242,12,12,13,13,13,13,13,13,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,-5,-5
2243,11,12,13,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-5,-5
2244,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2245,13,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2246,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2247,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2248,12,-5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,-5,-5,-5,-5
2249,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,12,-5,-5,12,12,12
2250,8,8,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2251,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12
2252,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10
2253,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2254,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,10,10,10,10,10,10,12
2255,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-5,-5,-5
2256,10,11,12,12,12,12,12,-5,12,-5,-5,-5,12,12,-5,12,-5,-5,-5,-5,-5,-5,-5,-5,-5
2257,8,9,10,11,12,13,13,13,-5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2258,8,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,11,11,11,11,11
2259,11,12,12,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,12,-5,-5,-5,12,12
2260,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,-5,-5,14,12
2261,6,6,6,6,6,6,6,7,7,7,6,10,10,10,10,10,10,12,12,12,12,12,12,12,12
2262,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2263,10,11,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2264,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2265,10,11,12,13,13,13,13,13,13,13,13,14,-5,13,13,14,14,14,14,14,14,14,14,14,14
2266,7,8,9,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,12
2267,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,10,10
2268,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2269,11,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,-5,12,12,12,12,12,12,12
2270,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2271,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2272,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,12
2273,7,8,9,10,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2274,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-5,-5,-5,-5,6,6
2275,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2276,6,7,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14
2277,8,9,10,11,12,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2278,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2279,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2280,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,-5,-5,-5,-5,-5,12,-5,-5,-5,-5,-5
2281,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2282,11,12,12,12,12,12,12,12,-5,-5,-5,12,-5,-5,-5,12,-5,-5,-5,-5,-5,-5,-5,-5,-5
2283,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2284,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2285,15,16,16,17,17,17,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2286,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2287,11,12,13,15,15,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,-5,18
2288,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,-5,16,17
2289,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12,12,12,-5
2290,10,10,11,12,13,14,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2291,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2292,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,-5,-5,-5,-5,-5
2293,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-5,-5,-5,-5,-5,-5,-5,-5,-5
2294,9,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2295,12,12,12,12,12,12,13,15,15,15,15,15,15,15,14,-3,14,14,14,15,15,15,15,15,14
2296,8,9,10,11,12,13,14,14,15,17,18,18,18,18,17,17,18,17,19,19,19,19,-5,19,19
2297,10,10,10,10,10,10,10,10,10,10,-5,-5,-5,10,10,10,10,12,12,12,12,-5,12,12,-5
2298,12,13,14,15,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,-5,-5,-5,-5,16,16
2299,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-5,-5,16,16,16,16,16,16
2300,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-5,-5,-5,-5,-5,-5
2301,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2302,11,12,13,14,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2303,13,13,15,15,15,-5,-5,-5,-5,-5,-5,-5,-5,-5,15,15,15,-5,-5,-5,-5,-5,-5,-5,-5
2304,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2305,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,-5,-5,-5,12,-5,12
2306,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12
2307,8,9,10,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2308,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-5,-5,-5,-5,-5,-5,-5
2309,11,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2310,10,10,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,15,16,16
2311,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,-5,12,-5,-5,-5,-5
2312,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-5,-5,-5,-5,-5,-5,-5,-5,-5
2313,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2314,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2315,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13
2316,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,-5,-5,12,12,12,12,12
2317,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,13,13,13,13,13,13,-5,-5,14,13
2318,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12
2319,10,10,10,10,10,10,10,10,10,-5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2320,9,9,9,-5,-5,-5,-5,-5,-5,12,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5,12,12,12
2321,10,11,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2322,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2323,8,9,10,11,12,12,12,12,12,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16
2324,11,12,13,13,13,13,13,13,12,14,14,14,14,15,16,16,16,16,16,-5,-5,16,16,16,16
2325,11,-5,-5,-5,-5,16,16,-5,-5,16,16,16,16,16,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2326,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2327,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5
2328,14,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2329,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
2330,10,12,12,12,12,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,-5,-5,14,-5,-5
2331,10,11,12,13,14,15,16,16,16,16,16,16,16,17,16,16,17,17,17,17,17,17,18,18,18
2332,12,12,13,13,13,14,15,15,-5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2333,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2334,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-5,10,10,10,12,12,12,-5
2335,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-5
2336,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17
2337,10,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2338,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2339,14,14,15,16,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2340,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2341,11,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2342,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,-5,-5,-5
2343,11,12,13,14,-3,13,14,14,14,14,14,13,13,13,13,13,13,14,14,15,15,16,16,16,16
2344,10,11,12,12,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2345,9,9,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2346,13,13,13,13,13,-5,13,13,13,13,-5,-5,-5,-5,-5,-5,13,13,14,14,-5,-5,-5,14,14
2347,8,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2348,10,-5,-5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2349,10,10,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2350,11,12,13,13,14,14,15,16,16,16,16,16,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2351,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2352,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2353,9,10,11,12,12,12,12,13,15,14,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16
2354,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2355,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-5,-5,-5,-5,-5
2356,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12
2357,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,-5,-5,-5,-5,-5,-5,-5,-5,-5
2358,8,-5,-5,8,8,8,8,8,-5,-5,8,8,8,8,8,8,8,-5,-5,-5,-5,-5,-5,-5,-5
2359,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,-3,13,13,13,15,15,-5,15,15,15
2360,12,12,12,12,12,12,12,12,12,12,12,14,14,15,17,17,17,17,17,17,17,17,13,17,17
2361,9,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12
2362,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2363,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12
2364,11,-5,11,11,11,11,11,11,11,11,-5,11,11,11,11,11,11,11,11,-5,-5,-5,11,11,12
2365,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2366,10,10,10,10,12,12,12,12,12,12,-5,-5,-5,-5,12,12,12,12,-5,-5,-5,-5,-5,-5,-5
2367,13,14,15,15,16,-5,-5,-5,-5,16,16,16,16,16,16,16,-5,16,16,-5,16,16,16,-5,16
2368,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,12,-5,-5,-5,-5,-5,12,12
2369,14,15,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,18,18,18,18,18,18
2370,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2371,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,-5,-5,-5,-5,-5
2372,9,10,11,12,-5,12,12,12,12,12,12,14,14,16,16,16,16,16,16,16,-5,16,16,16,16
2373,13,14,15,16,16,20,19,19,20,-5,20,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2374,9,-5,-5,-5,-5,-5,-5,-5,-5,9,9,9,9,9,9,9,12,-5,12,-5,12,-5,12,-5,12
2375,12,12,10,12,12,-5,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2376,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13
2377,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2378,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,13,-5,15,15,15,-5,-5,-5,-5
2379,12,12,13,13,13,13,13,13,13,13,13,13,13,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2380,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2381,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2382,11,12,12,12,12,12,12,12,-5,12,12,12,12,12,13,13,13,-5,15,14,14,14,15,-5,15
2383,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2384,8,9,10,11,12,12,12,12,-5,12,12,12,12,12,12,12,-5,12,12,12,12,12,12,12,12
2385,11,12,12,12,13,13,13,14,14,-3,-3,13,13,13,13,13,13,13,13,14,14,14,14,14,14
2386,10,11,12,12,12,13,14,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2387,7,8,9,10,11,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2388,12,13,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,15,-5,-5,-5,-5,-5
2389,10,10,10,10,10,10,12,12,12,12,12,12,12,-5,-5,-5,12,-5,-5,-5,-5,-5,-5,12,-5
2390,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2391,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5
2392,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2393,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,-5,12,-5,-5
2394,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2395,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2396,9,9,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12
2397,6,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2398,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-5,10,10,10,11,11,11
2399,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12
2400,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2401,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12
2402,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12
2403,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2404,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,16,17
2405,12,13,14,14,14,14,13,12,13,14,14,14,14,14,14,15,16,16,16,16,16,-5,16,16,16
2406,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2407,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,13,13,13,13,13,13,13
2408,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,-5,12,12,-5,-5,12,-5,12
2409,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5
2410,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,14,13,15,15
2411,10,11,12,12,13,13,13,13,13,13,13,-5,-5,13,13,-5,-5,-5,-5,13,-5,-5,-5,-5,13
2412,8,9,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2413,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2414,10,12,12,12,13,13,13,13,13,13,13,-5,13,13,13,13,13,-5,-5,-5,13,13,-5,-5,-5
2415,11,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,15
2416,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12
2417,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-5
2418,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2419,9,-5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2420,7,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12
2421,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2422,9,10,11,12,12,12,12,12,12,13,13,13,13,13,13,13,15,14,14,15,15,15,15,12,15
2423,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2424,9,10,11,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12,12,12,12,12,12,12,12
2425,11,12,12,12,12,12,-5,-5,-5,-5,12,-5,12,12,12,12,12,12,12,12,12,12,12,12,12
2426,9,10,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,14,14,14
2427,8,9,10,11,12,12,-5,-5,-5,-5,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2428,12,13,14,15,16,17,18,19,20,20,20,20,20,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2429,10,11,12,13,14,16,-5,-5,-5,-5,-5,-5,-5,-5,16,16,-5,-5,-5,-5,-5,-5,-5,-5,-5
2430,10,-5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2431,12,-5,-5,12,12,12,-5,12,-5,-5,12,-5,12,12,12,-5,12,12,-5,-5,12,-5,-5,-5,-5
2432,10,11,12,13,14,15,16,16,16,16,16,16,16,16,16,16,16,-5,-5,-5,-5,-5,-5,-5,-5
2433,9,10,11,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2434,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5
2435,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12
2436,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2437,11,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2438,10,11,12,13,14,15,16,16,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17
2439,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2440,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,-5,-5
2441,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2442,14,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18
2443,9,10,11,-3,-3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14
2444,8,9,10,11,12,12,12,12,13,-5,13,14,14,15,16,16,16,16,16,16,16,16,16,16,16
2445,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2446,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,-5,-5,-5,11
2447,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13
2448,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2449,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,12,12,12,12,12,12,12,12,12,12,12
2450,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2451,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2452,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2453,8,9,10,11,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2454,8,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13
2455,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,-5,-5,-5,-5,-5,-5
2456,10,11,11,11,-3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5
2457,10,10,10,10,10,10,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2458,12,12,12,12,12,12,12,12,12,12,12,-5,12,12,12,12,12,12,12,12,12,-5,-5,12,-5
2459,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2460,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2461,10,11,12,13,14,15,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2462,11,11,11,11,11,11,11,11,-3,-3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2463,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,18,20
2464,12,13,13,13,13,13,13,13,13,13,13,-5,13,13,13,13,13,13,13,13,13,13,13,13,-5
2465,9,10,11,12,13,14,15,16,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2466,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
2467,9,10,11,12,13,14,15,15,-5,16,16,-5,16,-5,-5,-5,-5,-5,17,-5,-5,-5,-5,-5,-5
