R0000100,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1996,1998,2000
2306,769,567,567,567,567,558,567,567,567,869,567,567,567,567,567,567
2307,889,567,479,486,567,588,567,-5,-5,-5,-5,-5,-5,-5,-5,-5
2308,-4,-4,-4,-4,-4,-4,877,806,-4,-4,-4,-4,-3,337,337,-5
2309,486,486,889,439,437,-4,479,-5,887,777,888,-4,-4,453,443,883
2310,315,315,-4,389,383,383,19,308,19,379,307,379,313,253,379,379
2311,-4,-4,-4,189,487,487,-4,-4,-4,-4,435,435,-4,436,436,406
2312,229,229,229,27,19,229,19,19,229,785,37,303,64,-5,-5,-5
2313,-4,389,385,19,435,435,447,435,435,435,443,-4,435,435,435,435
2314,516,516,516,516,516,505,509,316,7,507,547,7,7,255,529,529
2315,569,-4,23,435,447,-4,437,486,-4,406,406,453,453,-4,207,436
2316,869,498,856,534,498,869,567,514,453,869,567,889,889,549,453,-5
2317,777,777,558,657,719,785,19,268,563,563,563,563,563,253,563,563
2318,585,569,567,795,795,588,588,869,869,558,588,869,869,599,869,869
2319,313,-4,-4,-4,795,795,-5,-4,-4,-4,-4,-4,-4,-4,444,444
2320,-5,-5,-5,-5,-5,-5,447,186,186,436,186,186,437,-5,-5,-5
2321,406,337,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2322,337,313,313,313,313,313,303,379,303,19,303,379,303,185,185,274
2323,365,453,889,-4,-4,-4,436,435,217,19,389,323,243,514,514,514
2324,337,359,359,228,359,558,359,423,423,159,319,418,418,418,5,5
2325,-5,-5,19,274,-5,-5,274,274,259,243,257,259,-5,-5,-5,-5
2326,777,-4,276,785,883,364,364,364,307,19,19,453,389,379,365,365
2327,777,869,437,437,877,805,805,805,-4,-4,-4,198,198,198,436,436
2328,389,335,14,385,319,174,446,174,379,348,78,134,134,999,105,167
2329,505,505,505,505,505,505,505,505,505,505,505,505,505,505,507,507
2330,805,418,426,418,423,19,417,418,226,226,226,226,226,226,226,226
2331,356,183,308,229,229,229,229,229,229,64,229,229,64,213,64,64
2332,444,444,644,-4,229,-5,785,229,636,229,19,64,64,525,64,64
2333,386,315,335,315,315,335,5,313,315,315,335,335,335,313,373,373
2334,186,186,186,186,479,804,804,804,804,804,806,804,-3,804,-5,558
2335,274,308,308,339,16,339,19,505,689,376,389,19,243,19,243,243
2336,869,575,575,19,575,253,253,253,213,575,575,575,25,25,255,255
2337,-4,274,19,28,33,243,29,259,243,274,274,19,13,259,259,264
2338,579,453,363,777,313,389,434,793,363,19,433,435,19,359,486,486
2339,435,223,178,178,178,178,376,178,178,178,178,178,178,179,178,178
2340,274,277,383,383,7,383,383,-4,185,805,-4,-4,-4,-4,276,-4
2341,348,348,348,348,348,348,348,306,19,527,523,235,235,527,577,577
2342,-4,19,449,16,448,19,313,313,479,479,487,453,448,19,313,313
2343,523,523,523,805,208,547,257,283,533,213,103,15,15,15,19,19
2344,877,235,235,274,18,424,427,426,426,426,426,426,426,426,426,446
2345,-4,869,804,804,418,424,689,224,426,426,-4,-4,-4,-4,-4,-4
2346,337,308,-5,7,7,276,19,-5,-5,-5,-5,-5,-5,19,19,-4
2347,-4,-4,-4,-4,-4,-4,799,-4,-4,444,-4,-4,-4,-4,-4,436
2348,486,479,479,479,486,479,473,799,-4,-4,-4,479,-4,449,453,453
2349,479,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2350,335,389,313,387,315,378,379,379,25,-5,-5,-5,-5,-5,-5,-5
2351,804,869,589,889,777,595,869,804,869,595,777,453,453,779,779,518
2352,883,804,889,785,479,637,777,844,479,887,887,887,595,595,595,595
2353,-4,-4,-4,-4,785,877,859,-4,877,174,159,163,-3,156,156,156
2354,889,-4,869,889,479,479,479,479,479,479,479,479,479,479,479,479
2355,689,754,588,689,-4,-4,476,-4,-4,-4,-4,-4,-4,-4,453,453
2356,-4,405,-4,799,888,877,486,389,-4,-4,-4,315,315,276,276,276
2357,446,444,208,446,446,97,97,446,97,97,439,-5,97,-5,-5,-5
2358,444,479,479,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5
2359,-4,-4,-4,-4,-4,-4,-4,406,-4,-4,468,468,877,877,468,156
2360,383,335,389,383,383,-4,-4,385,385,379,313,383,383,383,318,243
2361,475,477,689,477,477,477,19,477,477,443,777,804,804,804,804,804
2362,777,434,365,808,808,808,337,337,337,-4,447,-4,447,447,95,95
2363,883,486,486,486,486,435,865,883,-4,486,435,-4,869,16,16,866
2364,479,479,588,437,368,637,777,-5,56,777,384,754,888,888,779,779
2365,479,686,686,686,686,686,19,686,686,686,686,686,686,686,686,686
2366,704,567,-4,-4,567,567,569,-5,-5,-5,-5,567,567,567,364,-5
2367,438,274,-5,-5,-5,-5,157,155,156,156,156,156,156,-5,156,156
2368,308,308,315,385,308,148,525,213,303,64,308,-5,-5,-5,213,-5
2369,159,156,156,155,156,159,159,156,158,156,158,156,999,999,104,104
2370,435,156,313,19,19,19,19,313,174,168,19,447,447,468,468,468
2371,453,235,538,547,538,583,547,558,19,547,533,538,274,538,257,-5
2372,573,-5,-4,567,567,567,-4,426,426,-4,387,156,575,575,575,555
2373,319,153,-4,-4,84,84,-5,84,-5,-5,-5,-5,-5,-5,-5,-5
2374,-5,-5,-5,-5,-5,-5,389,-4,-4,-4,-4,-4,407,-4,-5,459
2375,-4,-4,-5,-4,435,435,443,19,433,19,435,435,-3,805,805,804
2376,-4,438,-4,-4,-4,-4,883,364,364,364,308,355,355,355,354,354
2377,276,438,433,486,364,364,364,889,889,883,804,805,805,889,889,-3
2378,365,274,389,243,453,617,365,575,365,889,762,364,889,889,-5,889
2379,276,877,469,437,365,365,365,368,813,-4,-5,-5,-5,-5,-5,-5
2380,-4,-4,-4,-4,-4,-4,599,558,274,455,486,455,455,455,455,19
2381,888,479,889,869,804,-4,-4,-4,-4,558,37,558,558,999,558,558
2382,274,505,514,885,567,-5,567,364,364,364,364,418,418,418,-5,418
2383,335,479,479,-4,277,274,365,274,877,29,877,343,343,365,276,276
2384,274,514,486,889,727,-5,877,486,453,529,527,529,-4,-5,889,843
2385,505,283,235,55,547,55,523,518,523,213,216,529,529,523,235,19
2386,276,337,383,386,389,7,19,385,385,385,385,804,804,805,25,804
2387,159,365,438,159,469,458,795,458,458,458,469,458,458,458,458,458
2388,313,313,95,387,387,387,159,468,156,387,387,-4,155,468,468,-4
2389,585,585,889,805,-4,19,-4,453,579,585,-5,-5,-5,585,-5,-5
2390,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2391,799,644,719,727,777,719,727,259,727,727,727,549,549,498,274,274
2392,799,785,558,516,777,777,777,633,633,633,787,633,19,19,633,633
2393,877,365,276,274,275,276,274,274,33,33,28,33,33,33,889,-5
2394,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,387
2395,313,274,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,308,308,-4
2396,-4,-4,405,405,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,365,468
2397,-4,479,479,-4,-4,-4,-4,518,783,856,-4,869,-4,453,783,479
2398,-4,-4,-4,804,805,-4,-4,19,-4,-4,-4,-4,-4,-4,-4,-5
2399,405,-4,-4,444,444,406,468,-3,-4,468,406,468,468,274,-4,-4
2400,406,405,276,444,437,276,877,274,243,19,326,276,276,276,276,276
2401,777,855,516,777,856,516,883,883,768,883,869,889,889,844,-4,479
2402,-4,405,435,469,276,276,-4,-4,-4,-4,-4,389,389,337,337,337
2403,486,479,579,856,364,486,485,486,505,856,856,-4,-3,999,435,435
2404,436,437,434,434,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2405,-4,405,319,163,163,-4,174,174,174,363,174,174,174,174,174,174
2406,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2407,435,435,435,437,435,437,436,436,447,447,207,447,447,447,447,-4
2408,406,468,468,276,347,308,389,-4,-4,-4,435,435,435,19,-5,19
2409,319,319,389,313,347,383,-4,-4,-4,337,37,23,337,337,337,337
2410,336,315,379,363,313,307,313,313,-4,-4,-4,-4,-4,-4,95,446
2411,359,889,589,686,354,637,354,354,-5,-5,354,354,-5,-5,-5,-5
2412,-4,276,276,274,274,276,264,-4,-4,-4,-4,-4,-4,-4,-4,-4
2413,19,276,365,365,877,365,365,365,877,365,877,999,999,365,877,877
2414,364,364,405,406,558,-4,276,243,-5,19,29,-4,-4,-4,-5,-5
2415,447,207,769,547,547,547,543,689,543,543,543,543,543,543,543,543
2416,274,389,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2417,264,479,777,727,727,727,727,727,727,727,779,727,534,696,696,696
2418,313,313,275,313,313,313,315,315,313,313,315,315,315,315,313,313
2419,453,505,19,567,567,567,783,783,777,503,558,503,503,503,19,19
2420,264,-4,888,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,468,-4,-4
2421,479,479,479,479,479,479,473,479,479,479,479,479,479,473,473,473
2422,-4,-4,-4,-4,-4,-4,309,375,375,375,375,375,375,375,376,376
2423,644,844,479,479,437,486,364,473,888,805,804,804,804,804,276,804
2424,405,319,487,365,365,365,365,365,365,-5,383,307,383,25,385,385
2425,804,804,804,-5,-5,-5,-5,496,-5,804,446,496,496,496,496,496
2426,444,405,389,365,444,313,-4,-4,-4,-4,-4,277,277,-4,175,449
2427,473,496,496,-5,-5,-5,-5,496,727,496,19,496,496,33,19,19
2428,438,387,153,115,115,223,224,166,13,19,-5,-5,-5,-5,-5,-5
2429,433,433,479,-5,-5,-5,-5,-5,-5,-5,-5,633,633,-5,-5,-5
2430,447,447,447,447,447,447,105,447,446,447,105,447,447,105,447,447
2431,514,514,567,-5,785,-5,-5,777,-5,19,243,785,-5,216,216,-5
2432,473,479,479,479,717,777,473,473,785,637,777,473,785,785,-5,-5
2433,479,479,308,385,385,229,-4,385,313,313,164,164,19,164,19,19
2434,405,468,575,777,785,-4,406,-4,889,888,686,728,728,728,795,795
2435,315,313,313,338,23,479,379,379,348,348,348,348,313,313,379,379
2436,313,313,313,313,313,313,315,315,313,313,313,313,313,253,253,253
2437,243,243,19,243,243,243,243,243,19,19,243,243,257,274,285,243
2438,487,434,434,274,256,274,243,274,259,243,243,274,197,19,19,19
2439,505,566,566,889,889,486,19,485,453,486,633,889,759,633,779,779
2440,514,517,365,514,453,453,549,889,549,869,453,869,869,694,889,779
2441,274,405,405,406,-4,-4,447,-4,-4,-4,-4,276,-4,-4,276,14
2442,316,174,316,174,174,174,174,5,174,8,19,5,5,19,5,19
2443,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,426,426,-4,-4
2444,438,313,337,337,364,313,-5,19,19,313,389,313,313,19,19,19
2445,337,19,19,783,783,783,653,55,19,-5,-5,-5,-5,-5,-5,-5
2446,644,516,487,479,479,479,489,567,567,567,869,567,-5,-5,-5,-5
2447,-4,-4,-4,-4,447,447,447,447,447,447,447,447,447,447,207,207
2448,337,337,337,-4,-4,437,687,-4,-4,-4,-4,-4,-4,-4,-4,-4
2449,-4,644,844,453,573,573,573,-3,869,-5,-5,567,567,567,889,-4
2450,-4,748,577,453,425,19,254,883,824,785,453,449,313,313,313,869
2451,19,243,19,19,19,19,19,243,19,19,243,231,231,275,275,259
2452,339,389,339,339,339,378,339,339,337,339,339,339,337,337,337,337
2453,435,313,379,23,347,23,313,-5,-5,-5,-5,-5,-5,-5,-5,-5
2454,276,276,785,719,689,637,747,725,719,725,747,706,706,719,719,383
2455,473,473,479,473,479,479,476,804,804,473,473,883,883,473,473,473
2456,479,473,479,479,479,479,473,473,479,473,473,479,473,473,473,473
2457,785,785,785,785,785,276,755,-5,-5,-5,-5,-5,-5,-5,-5,-5
2458,-4,277,283,283,243,243,185,185,-5,19,243,276,-3,276,185,243
2459,177,-4,689,-4,-4,447,447,447,447,-4,-4,889,777,727,856,856
2460,505,526,856,769,769,486,856,856,453,883,873,883,889,633,633,889
2461,439,389,387,734,734,256,759,735,735,735,308,737,308,734,735,735
2462,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,436,433
2463,869,567,869,558,567,567,567,558,567,558,353,253,496,567,567,199
2464,-4,-4,708,617,804,473,473,356,-5,356,473,473,473,473,473,473
2465,319,275,708,883,769,223,178,178,178,178,178,178,178,178,178,178
2466,547,547,505,516,516,516,507,507,507,505,804,856,856,889,856,486
2467,777,689,365,365,365,-5,166,166,-5,19,-5,-5,-5,-5,-5,274
2468,274,274,19,159,316,255,255,255,253,255,337,255,255,243,243,243
2469,447,447,447,-5,-5,-5,-5,447,105,-5,276,423,418,423,194,424
2470,889,703,723,719,777,707,558,19,633,19,633,633,633,633,473,473
2471,438,276,589,769,785,567,785,785,889,785,496,785,785,777,785,785
2472,-5,785,637,777,769,769,365,889,327,389,889,29,29,633,-5,19
2473,276,276,313,19,313,313,313,313,338,313,313,313,313,313,313,313
2474,95,313,95,95,95,95,95,207,95,95,95,95,95,95,95,-5
2475,-4,526,575,529,785,558,633,518,549,549,514,518,518,549,453,453
2476,-4,865,883,889,785,274,689,509,547,505,505,509,509,509,869,453
2477,459,579,439,439,687,869,567,584,584,584,869,19,-3,584,584,584
2478,308,313,313,-4,337,337,337,-4,308,385,339,376,376,308,313,315
2479,644,708,708,777,708,889,889,785,633,856,453,514,514,514,514,514
2480,777,-4,-4,453,-4,889,777,856,883,777,777,779,777,777,549,549
2481,585,856,889,885,806,805,514,885,505,285,756,505,-3,243,598,505
2482,689,435,438,347,486,453,888,263,447,449,276,276,785,264,274,274
2483,276,453,447,447,447,447,447,447,19,95,15,447,15,447,446,446
2484,-4,-4,276,435,809,809,434,434,385,385,725,769,459,459,313,313
2485,313,-4,-4,405,405,-4,-4,-4,447,446,235,208,796,785,785,379
2486,438,-4,278,805,278,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2487,486,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2488,-4,-4,-4,479,479,-4,473,475,475,477,453,447,449,473,473,473
2489,889,-4,453,446,453,447,89,447,447,447,447,447,447,447,447,447
2490,274,274,163,157,157,156,158,156,174,158,158,156,156,163,156,156
2491,-4,-4,-4,-4,277,-4,-4,-4,-4,159,174,56,27,19,19,19
2492,435,435,447,389,337,319,313,313,379,319,313,379,379,313,319,319
2493,889,-4,496,186,877,364,364,364,364,337,274,883,364,869,805,364
2494,657,567,418,418,418,418,6,197,5,414,423,414,414,19,5,5
2495,877,783,783,783,783,785,783,783,783,783,796,769,213,-3,719,-5
2496,313,274,313,445,376,389,426,174,166,166,13,426,426,426,426,426
2497,777,405,479,579,225,225,225,213,503,518,19,503,503,549,448,19
2498,479,479,487,475,479,479,479,473,479,889,473,473,473,473,473,473
2499,-5,-4,-4,405,-4,437,439,276,276,276,243,276,754,243,274,-5
2500,436,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2501,434,434,434,434,434,-4,-4,435,-4,434,285,243,468,453,485,485
2502,869,888,684,547,804,59,56,56,56,696,56,19,19,37,37,64
2503,438,435,438,435,437,437,275,383,379,337,37,19,27,-5,-4,-5
2504,486,486,496,727,727,496,496,496,479,496,486,473,-5,496,473,473
2505,-4,-4,-4,-4,-4,-4,-4,449,276,235,486,485,468,155,156,156
2506,579,856,889,453,806,467,599,783,783,683,785,785,785,785,777,529
2507,313,313,313,313,313,313,313,313,313,313,313,313,313,313,229,229
2508,547,55,55,575,547,547,547,533,213,203,649,208,208,213,547,19
2509,217,217,217,225,215,217,185,55,57,57,57,57,57,19,57,57
2510,-4,449,405,313,313,313,313,313,313,313,313,313,313,313,-4,-4
2511,405,407,444,437,727,796,444,436,436,437,436,436,436,-5,-5,-5
2512,439,444,439,446,436,437,436,436,473,479,475,473,473,473,473,473
2513,567,496,479,727,496,569,588,567,869,727,487,567,567,567,567,567
2514,313,319,-4,319,313,208,379,379,445,445,468,155,445,445,204,445
2515,469,183,156,155,155,337,337,-4,877,445,445,-4,-4,155,468,387
2516,276,365,365,274,567,637,779,717,637,704,637,637,637,637,637,779
2517,-4,-4,-4,-4,-4,-4,-4,-4,268,779,715,719,719,777,505,505
2518,877,877,877,637,708,777,779,708,708,888,869,889,889,889,809,809
2519,446,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2520,459,459,534,23,225,59,215,217,57,56,55,23,59,59,19,19
2521,888,888,888,799,337,337,337,276,327,327,348,-4,274,407,436,687
2522,567,869,225,567,567,567,567,567,567,567,216,567,19,567,558,558
2523,-4,-4,-4,-4,-4,453,19,276,274,274,313,313,313,313,95,95
2524,-5,-4,-4,523,523,215,525,327,64,55,313,64,64,363,213,213
2525,435,686,686,777,888,777,785,447,744,744,674,744,458,458,458,458
2526,805,889,547,479,883,889,873,883,567,558,856,569,569,567,19,804
2527,479,479,479,505,274,479,567,558,657,558,263,263,263,263,263,263
2528,-4,-4,-4,-4,438,-4,-4,-4,666,-4,407,407,407,405,405,405
2529,777,785,745,769,405,365,275,-4,439,436,449,449,25,453,889,337
2530,407,453,437,435,437,889,453,453,666,-4,-4,407,-4,453,436,436
2531,-4,-4,-4,-5,-5,-5,337,383,383,-4,-5,-5,-5,-5,-5,-5
2532,473,517,517,517,473,856,473,473,783,475,375,475,473,254,473,-5
2533,274,274,-4,-4,19,159,156,156,435,155,155,155,156,156,156,156
2534,479,479,479,-5,-5,-5,-5,178,178,386,178,178,178,178,178,-5
2535,889,889,805,805,479,805,783,756,889,783,889,754,754,777,783,783
2536,734,435,785,435,444,889,889,686,754,-4,447,447,447,-4,-4,95
2537,579,479,527,523,527,453,533,523,557,558,523,523,523,366,805,805
2538,364,749,744,405,468,-4,-4,-4,-4,-4,-4,468,468,406,436,436
2539,274,276,274,274,883,805,259,327,883,364,804,804,804,805,805,357
2540,769,479,637,769,785,577,777,523,777,717,777,777,777,777,779,633
2541,785,889,889,804,804,783,783,643,783,783,642,783,783,643,783,777
2542,447,447,313,375,256,256,253,256,166,166,256,-4,-4,-4,373,313
2543,313,364,458,19,458,458,458,458,458,458,458,458,458,458,458,458
2544,424,424,424,418,274,315,308,308,64,64,385,64,64,64,64,19
2545,783,783,825,577,577,577,577,577,577,577,577,577,577,55,327,327
2546,-4,869,446,446,446,447,636,869,785,785,785,785,785,889,686,-5
2547,869,889,825,547,889,-4,-5,-4,779,777,826,889,777,503,503,503
2548,804,479,-5,877,426,424,424,426,426,413,426,426,426,415,415,415
2549,479,156,128,157,157,157,157,156,156,156,156,156,156,156,157,157
2550,579,159,159,217,777,229,229,229,229,229,229,229,229,229,705,633
2551,407,447,805,446,375,376,376,375,373,375,319,375,375,376,259,259
2552,444,444,315,435,435,159,677,677,677,677,77,479,479,406,387,156
2553,696,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,418,418,318,-5,-5
2554,-4,435,447,405,446,254,379,-4,-4,313,447,-4,-4,-4,-5,-5
2555,804,804,804,-5,805,804,805,-5,453,28,804,-5,883,804,804,804
2556,365,274,276,276,364,-4,448,453,-4,-4,-4,-4,-4,777,223,223
2557,276,276,365,276,229,229,229,64,229,229,64,64,64,64,229,229
2558,365,365,877,217,217,43,217,43,43,19,19,254,43,43,43,43
2559,479,437,439,-4,447,-4,-4,-4,-4,-4,446,207,207,207,207,95
2560,458,458,458,458,-4,-5,458,-5,-5,185,185,-5,-5,-5,-5,-5
2561,479,479,856,-5,-5,-5,889,479,479,-5,777,497,479,-5,-5,-5
2562,365,276,447,447,208,446,365,877,877,418,888,447,804,-5,-5,-5
2563,883,276,19,389,-4,-4,19,-5,7,26,458,579,-4,19,185,-5
2564,434,434,-4,188,-4,-4,-4,-4,-4,-4,-4,453,453,405,405,405
2565,19,307,-5,307,-5,-5,337,-4,-5,389,-5,-5,-5,-5,-5,159
2566,313,313,275,313,313,275,5,313,203,19,303,253,243,253,253,13
2567,274,479,153,235,23,254,166,386,13,386,65,19,235,19,19,19
2568,869,869,869,516,575,567,567,567,19,558,579,567,268,567,243,243
2569,157,119,119,97,159,159,89,157,435,19,175,157,157,157,157,157
2570,447,447,-4,-4,207,207,95,95,207,95,95,95,75,14,95,315
2571,469,274,274,348,186,315,313,315,315,313,234,313,313,315,315,-5
2572,734,479,363,774,774,189,347,376,256,274,259,633,999,363,633,633
2573,383,337,337,383,383,337,383,383,375,25,156,157,156,156,156,156
2574,804,804,274,274,274,727,888,709,759,783,579,783,783,783,783,783
2575,405,405,405,405,405,405,405,-5,-5,-5,-5,-5,-5,-5,-5,-5
2576,479,479,479,473,473,877,453,453,889,633,633,633,633,363,363,379
2577,97,-4,-4,-4,276,337,344,376,376,376,7,376,19,16,234,234
2578,883,889,889,883,453,444,676,785,734,734,734,188,795,889,637,777
2579,547,479,496,883,727,514,514,514,514,514,514,514,514,505,514,599
2580,435,313,313,389,364,313,313,-4,313,313,313,337,337,-5,313,313
2581,804,617,708,617,614,777,848,848,804,804,805,518,19,617,615,804
2582,617,754,708,708,617,708,848,614,614,598,848,523,503,503,856,-5
2583,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2584,-4,777,708,777,769,869,848,614,696,599,848,869,527,616,856,856
2585,877,888,889,734,-5,-5,-5,796,888,888,787,888,365,389,213,213
2586,708,-5,708,-5,-5,-5,613,614,614,598,614,614,598,-5,598,-5
2587,-4,446,588,593,479,-4,599,869,-4,-4,-4,-4,-4,796,-5,853
2588,447,447,95,105,95,95,95,95,95,95,95,95,-3,95,95,95
2589,-4,-4,-4,215,55,65,235,56,59,59,37,57,19,19,57,57
2590,313,335,315,389,389,389,435,315,23,23,23,23,23,23,23,23
2591,276,365,276,276,877,276,276,276,276,276,276,276,276,19,276,785
2592,274,877,-4,-4,877,276,438,315,313,313,313,313,313,313,338,256
2593,-4,-4,805,-3,415,889,804,268,869,514,804,804,804,163,159,159
2594,708,617,708,777,617,647,613,617,614,614,614,614,614,614,613,613
2595,856,804,-4,727,708,856,777,853,853,865,869,869,869,567,869,496
2596,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2597,364,514,-4,-4,-4,-4,-3,547,274,235,533,518,503,503,503,19
2598,-4,-4,435,438,438,319,796,364,364,769,738,739,308,308,185,185
2599,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,748,-4,-4,-4,468,877
2600,389,389,276,-5,-5,-5,-5,276,-5,-5,-5,-5,-5,-5,-5,-5
2601,885,-4,869,617,585,505,505,505,505,567,594,869,-3,777,777,777
2602,805,804,804,804,804,804,805,19,804,804,804,28,804,418,418,804
2603,435,389,276,19,19,19,19,389,-4,175,173,163,163,14,159,159
2604,-4,617,496,727,617,558,689,799,633,633,699,633,19,19,19,19
2605,276,207,207,207,207,207,95,207,95,207,446,95,95,95,207,95
2606,447,447,95,95,95,447,95,95,89,95,95,95,95,95,95,95
2607,-4,156,154,159,159,159,158,159,174,144,157,157,157,157,156,156
2608,-4,383,383,383,-5,-5,-5,383,-5,-5,-5,-5,-5,-5,-5,-5
2609,-5,-4,805,805,806,805,805,804,804,804,410,805,804,804,805,805
2610,617,617,887,496,889,869,617,567,726,869,869,198,-3,276,777,785
2611,459,199,199,19,27,804,8,803,633,19,376,274,274,19,567,-5
2612,-4,505,363,658,453,889,-4,-4,-4,-4,-4,-4,479,999,533,533
2613,885,804,805,804,804,809,59,55,185,217,183,217,389,389,55,55
2614,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,804
2615,-4,276,276,276,337,-4,-4,-4,-4,-4,-4,-4,468,155,468,468
2616,-4,-4,-5,-4,-4,-4,213,213,213,216,213,213,213,213,213,213
2617,436,486,459,589,769,889,804,727,436,19,715,-5,-5,-5,-5,-5
2618,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,159,159,175,159,199
2619,19,363,558,19,19,19,19,19,19,19,19,19,19,19,19,19
2620,617,708,708,708,614,19,418,418,418,418,423,418,418,418,418,418
2621,-4,435,516,708,805,617,616,848,599,617,889,-4,215,515,515,363
2622,-4,365,-4,-4,-4,-4,329,308,379,164,164,164,389,385,64,64
2623,-4,444,437,437,444,97,97,436,436,-4,-4,-4,-4,-4,-4,-4
2624,-4,-4,-4,208,-4,15,19,15,389,378,379,303,15,15,25,25
2625,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4
2626,435,435,315,877,274,186,19,335,313,19,389,313,37,389,19,177
2627,-4,337,319,276,337,-5,308,308,385,385,385,385,385,385,385,385
2628,889,-4,547,-4,-4,-4,-4,-4,-4,-4,156,157,157,137,157,157
2629,365,337,243,274,243,243,316,339,339,339,339,23,339,337,315,313
2630,-4,-4,308,424,389,-1,55,55,55,55,59,55,213,267,267,267
2631,889,675,889,869,376,-4,777,637,777,653,595,596,799,799,804,804
2632,-4,-4,516,889,547,564,543,543,567,516,523,865,869,19,567,19
2633,437,438,444,437,235,223,229,48,59,59,59,126,126,57,696,696
2634,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,754
2635,347,774,637,389,-4,-4,-4,-4,-4,-4,385,313,313,313,313,313
2636,-4,-4,313,319,319,319,313,319,313,319,313,319,319,336,336,313
2637,705,243,243,243,243,243,29,9,307,19,37,243,19,19,243,243
2638,276,438,337,389,389,313,313,19,313,255,73,19,19,224,73,73
2639,889,708,573,804,804,579,789,19,804,-3,-4,573,573,573,573,567
2640,-4,-4,-4,-4,-4,435,438,276,439,276,443,275,484,276,243,435
2641,856,777,595,424,567,453,804,804,804,804,-5,-5,804,-5,-5,-5
2642,365,274,243,243,889,453,453,887,889,19,37,809,809,336,164,633
2643,457,458,458,458,265,243,265,243,243,458,458,458,458,458,-5,-5
2644,-4,444,444,447,447,313,379,447,313,203,313,143,143,-5,-5,-5
2645,446,-4,444,405,264,319,308,308,338,337,23,338,338,303,337,19
2646,174,174,468,387,159,174,197,163,163,19,163,163,163,163,14,14
2647,-4,479,479,479,479,479,473,473,475,479,19,877,235,235,223,223
2648,-4,437,389,313,274,356,274,-5,157,156,156,156,156,156,156,-5
2649,274,-4,889,387,128,319,379,473,477,223,495,475,268,274,156,156
2650,617,617,889,617,889,885,-4,479,474,479,484,889,889,479,856,479
2651,-4,-4,276,447,447,447,447,447,447,447,447,447,447,447,447,447
2652,479,-4,276,-4,-4,313,313,424,426,744,744,744,424,424,424,424
2653,516,777,856,479,479,856,479,479,479,479,479,473,473,476,856,479
2654,447,447,447,447,888,777,883,754,888,888,888,888,888,-3,888,888
2655,-4,453,479,888,-4,-4,-4,-4,-4,-4,777,796,796,488,754,479
2656,276,276,276,276,276,276,313,276,389,205,205,313,336,336,336,-5
2657,365,276,276,276,208,208,208,208,208,208,208,-5,-5,-5,-5,-5
2658,889,479,-4,479,479,-4,-4,-4,-4,595,486,277,595,-5,-5,889
2659,335,-4,435,-3,689,744,744,-4,-4,-4,479,-4,-3,447,744,449
2660,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,486,486,486,486,486,486
2661,243,777,505,505,505,856,849,479,479,505,505,505,505,479,479,479
2662,276,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,447,468,447,447
2663,-4,-4,479,479,479,479,488,479,-4,-4,-4,-4,-4,-4,-4,-4
2664,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
2665,-4,-4,-4,887,505,505,505,505,505,505,505,505,505,447,426,426
2666,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
