Identifier,Age,Schooling,Choice,Wage
3473,21.0,12.0,blue_collar,23355.6092550806
3473,22.0,12.0,blue_collar,36085.87777761731
3473,23.0,12.0,blue_collar,47477.7747199021
3473,24.0,12.0,blue_collar,54930.35072354303
3473,25.0,12.0,blue_collar,46960.18308761227
3474,16.0,10.0,schooling,
3474,17.0,11.0,schooling,
3474,18.0,12.0,blue_collar,13567.48393239705
3474,19.0,12.0,blue_collar,24025.89604999348
3474,20.0,12.0,blue_collar,30574.712173336404
3474,21.0,12.0,blue_collar,30341.96632214799
3474,22.0,12.0,blue_collar,35776.98247892056
3474,23.0,12.0,blue_collar,39668.89628571513
3474,24.0,12.0,blue_collar,59155.85448412842
3474,25.0,12.0,blue_collar,39090.32367395357
3479,16.0,10.0,schooling,
3479,17.0,11.0,schooling,
3479,18.0,12.0,blue_collar,
3479,19.0,12.0,home,
3479,20.0,12.0,blue_collar,
3479,21.0,12.0,home,
3479,22.0,12.0,blue_collar,28095.264599743434
3479,23.0,12.0,blue_collar,57108.51974241654
3484,16.0,8.0,schooling,
3484,17.0,9.0,schooling,
3484,18.0,10.0,home,
3484,19.0,10.0,home,
3484,20.0,10.0,blue_collar,14173.52499850559
3484,21.0,10.0,home,
3484,22.0,10.0,home,
3484,23.0,10.0,blue_collar,19545.161836976786
3489,16.0,10.0,schooling,
3489,17.0,11.0,schooling,
3489,18.0,12.0,home,
3489,19.0,12.0,home,
3489,20.0,12.0,white_collar,16001.575228493892
3489,21.0,12.0,blue_collar,24977.823104939358
3489,22.0,12.0,blue_collar,25023.65974225092
3489,23.0,12.0,blue_collar,28302.830011340655
3489,24.0,12.0,blue_collar,33669.63787951968
3489,25.0,12.0,white_collar,30060.45890527029
3492,16.0,10.0,schooling,
3492,17.0,11.0,schooling,
3492,18.0,12.0,home,
3492,19.0,12.0,home,
3492,20.0,12.0,home,
3492,21.0,12.0,home,
3492,22.0,12.0,blue_collar,11731.847503359379
3492,23.0,12.0,blue_collar,
3492,24.0,12.0,blue_collar,32480.5117776648
3497,16.0,10.0,schooling,
3497,17.0,11.0,schooling,
3497,18.0,12.0,schooling,
3497,19.0,13.0,home,
3497,20.0,13.0,military,8495.272043187284
3497,21.0,13.0,military,12485.47910672171
3497,22.0,13.0,schooling,
3497,23.0,14.0,military,14485.635583277914
3507,16.0,10.0,schooling,
3507,17.0,11.0,schooling,
3507,18.0,12.0,schooling,
3507,19.0,13.0,schooling,
3507,20.0,14.0,white_collar,3353.290712268591
3507,21.0,14.0,blue_collar,5394.173985463355
3507,22.0,14.0,blue_collar,16318.593870682307
3507,23.0,14.0,blue_collar,20914.261219639968
3507,24.0,14.0,blue_collar,23655.7822297354
3507,25.0,14.0,blue_collar,25623.70716827656
3509,16.0,9.0,schooling,
3509,17.0,10.0,home,
3509,18.0,10.0,military,
3509,19.0,10.0,military,10079.091889208778
3509,20.0,10.0,military,8506.725234602525
3509,21.0,10.0,military,9208.00431186585
3509,22.0,10.0,blue_collar,9280.275841073699
3509,23.0,10.0,blue_collar,9115.399332510251
3509,24.0,10.0,blue_collar,17675.103696259463
3509,25.0,10.0,blue_collar,18418.6749125544
3509,26.0,10.0,white_collar,19679.534824606
3513,16.0,10.0,schooling,
3513,17.0,11.0,schooling,
3513,18.0,12.0,blue_collar,
3513,19.0,12.0,blue_collar,11860.078409254329
3513,20.0,12.0,home,
3513,21.0,12.0,home,
3513,22.0,12.0,blue_collar,9709.51317383404
3513,23.0,12.0,blue_collar,10150.132998877594
3513,24.0,12.0,blue_collar,10478.360987160597
3513,25.0,12.0,white_collar,14794.735665729802
3513,26.0,12.0,blue_collar,17473.374682257243
3516,16.0,10.0,schooling,
3516,17.0,11.0,schooling,
3516,18.0,12.0,blue_collar,11339.484722758376
3516,19.0,12.0,blue_collar,16450.437852966574
3516,20.0,12.0,blue_collar,18946.695450155057
3516,21.0,12.0,blue_collar,
3516,22.0,12.0,white_collar,
3516,23.0,12.0,white_collar,38780.69596806101
3516,24.0,12.0,white_collar,23478.625656668362
3517,16.0,10.0,schooling,
3517,17.0,11.0,schooling,
3517,18.0,12.0,white_collar,16119.268453875116
3517,19.0,12.0,white_collar,20349.833749464528
3517,20.0,12.0,white_collar,24254.32831854576
3517,21.0,12.0,blue_collar,
3517,22.0,12.0,blue_collar,
3517,23.0,12.0,blue_collar,
3520,16.0,9.0,schooling,
3520,17.0,10.0,schooling,
3520,18.0,11.0,schooling,
3520,19.0,12.0,schooling,
3520,20.0,13.0,schooling,
3520,21.0,14.0,schooling,
3520,22.0,15.0,home,
3520,23.0,15.0,white_collar,12876.289096527913
3520,24.0,15.0,white_collar,15221.95378759967
3520,25.0,15.0,white_collar,23023.369890710663
3520,26.0,15.0,blue_collar,20659.23606168446
3521,16.0,10.0,schooling,
3521,17.0,11.0,schooling,
3521,18.0,12.0,schooling,
3521,19.0,13.0,blue_collar,13249.04194177911
3521,20.0,13.0,blue_collar,13522.181469256257
3521,21.0,13.0,blue_collar,14129.915111423468
3521,22.0,13.0,schooling,
3521,23.0,14.0,white_collar,15239.125605824913
3521,24.0,14.0,blue_collar,19716.18200305033
3528,16.0,10.0,schooling,
3528,17.0,11.0,schooling,
3528,18.0,12.0,schooling,
3528,19.0,13.0,blue_collar,8050.464185516833
3528,20.0,13.0,blue_collar,6993.094006653635
3528,21.0,13.0,blue_collar,
3528,22.0,13.0,home,
3528,23.0,13.0,blue_collar,15408.588077411654
3528,24.0,13.0,blue_collar,18788.699261070942
3528,25.0,13.0,blue_collar,22442.4943229961
3529,16.0,10.0,schooling,
3529,17.0,11.0,schooling,
3529,18.0,12.0,schooling,
3529,19.0,13.0,schooling,
3529,20.0,14.0,schooling,
3529,21.0,15.0,white_collar,
3529,22.0,15.0,white_collar,
3529,23.0,15.0,white_collar,
3530,16.0,10.0,schooling,
3530,17.0,11.0,schooling,
3530,18.0,12.0,schooling,
3530,19.0,13.0,schooling,
3530,20.0,14.0,schooling,
3530,21.0,15.0,schooling,
3530,22.0,16.0,white_collar,12866.006711222453
3530,23.0,16.0,white_collar,16168.226945014081
3530,24.0,16.0,white_collar,18054.450611076212
3530,25.0,16.0,white_collar,20127.869494498995
3530,26.0,16.0,white_collar,26288.242670733773
3553,16.0,10.0,schooling,
3553,17.0,11.0,schooling,
3553,18.0,12.0,blue_collar,13271.644919392611
3553,19.0,12.0,home,
3553,20.0,12.0,blue_collar,5038.922144841995
3553,21.0,12.0,blue_collar,
3553,22.0,12.0,blue_collar,
3553,23.0,12.0,blue_collar,14745.980557800773
3553,24.0,12.0,blue_collar,15014.538392889255
3553,25.0,12.0,white_collar,12372.087442806303
3561,16.0,9.0,schooling,
3561,17.0,10.0,schooling,
3561,18.0,11.0,schooling,
3561,19.0,12.0,home,
3561,20.0,12.0,blue_collar,
3561,21.0,12.0,blue_collar,7039.595216427766
3561,22.0,12.0,blue_collar,7480.591223169363
3561,23.0,12.0,blue_collar,15220.794780545672
3569,16.0,10.0,schooling,
3569,17.0,11.0,schooling,
3569,18.0,12.0,blue_collar,16170.248178604092
3569,19.0,12.0,blue_collar,14900.135053345059
3569,20.0,12.0,blue_collar,19780.49975761331
3569,21.0,12.0,blue_collar,18363.532027825684
3569,22.0,12.0,blue_collar,18148.461854783112
3569,23.0,12.0,blue_collar,20893.160010710275
3569,24.0,12.0,blue_collar,21011.04897475004
3570,16.0,9.0,home,
3570,17.0,9.0,home,
3570,18.0,9.0,home,
3570,19.0,9.0,home,
3570,20.0,9.0,white_collar,10601.44639944297
3570,21.0,9.0,blue_collar,11799.13883106402
3570,22.0,9.0,blue_collar,13224.964231631115
3570,23.0,9.0,home,
3570,24.0,9.0,home,
3570,25.0,9.0,white_collar,9047.268080582831
3570,26.0,9.0,white_collar,8551.008303677343
3571,16.0,9.0,home,
3571,17.0,9.0,blue_collar,9224.66757115089
3571,18.0,9.0,blue_collar,10699.14587478346
3571,19.0,9.0,blue_collar,12575.358469075896
3571,20.0,9.0,blue_collar,13436.72528456631
3571,21.0,9.0,blue_collar,14561.941357267782
3571,22.0,9.0,blue_collar,14685.212139876992
3571,23.0,9.0,blue_collar,14170.24233180817
3577,16.0,10.0,schooling,
3577,17.0,11.0,schooling,
3577,18.0,12.0,blue_collar,11896.2804779822
3577,19.0,12.0,home,
3577,20.0,12.0,home,
3578,16.0,9.0,schooling,
3578,17.0,10.0,schooling,
3578,18.0,11.0,schooling,
3578,19.0,12.0,blue_collar,18902.158514007708
3578,20.0,12.0,blue_collar,18424.311552796156
3578,21.0,12.0,blue_collar,17833.233910443883
3578,22.0,12.0,blue_collar,53949.2920576644
3578,23.0,12.0,blue_collar,52715.93305278806
3578,24.0,12.0,blue_collar,51091.05304185731
3582,16.0,10.0,schooling,
3582,17.0,11.0,schooling,
3582,18.0,12.0,schooling,
3582,19.0,13.0,schooling,
3582,20.0,14.0,schooling,
3582,21.0,15.0,home,
3582,22.0,15.0,schooling,
3582,23.0,16.0,white_collar,22192.69802951355
3582,24.0,16.0,schooling,
3582,25.0,17.0,white_collar,31003.51296390442
3583,16.0,10.0,schooling,
3583,17.0,11.0,schooling,
3583,18.0,12.0,schooling,
3583,19.0,13.0,schooling,
3583,20.0,14.0,schooling,
3583,21.0,15.0,home,
3583,22.0,15.0,schooling,
3583,23.0,16.0,blue_collar,28451.791558978734
3583,24.0,16.0,schooling,
3585,16.0,10.0,schooling,
3585,17.0,11.0,schooling,
3585,18.0,12.0,schooling,
3585,19.0,13.0,schooling,
3585,20.0,14.0,schooling,
3585,21.0,15.0,home,
3585,22.0,15.0,schooling,
3585,23.0,16.0,white_collar,23667.062079495765
3585,24.0,16.0,white_collar,27547.605432387496
3585,25.0,16.0,white_collar,29933.81361723555
3585,26.0,16.0,white_collar,32039.822402982547
3588,16.0,10.0,schooling,
3588,17.0,11.0,schooling,
3588,18.0,12.0,blue_collar,4130.676202731084
3588,19.0,12.0,white_collar,
3588,20.0,12.0,blue_collar,7544.904102604331
3588,21.0,12.0,home,
3588,22.0,12.0,schooling,
3588,23.0,13.0,schooling,
3588,24.0,14.0,schooling,
3588,25.0,15.0,schooling,
3592,16.0,10.0,schooling,
3592,17.0,11.0,schooling,
3592,18.0,12.0,white_collar,12334.076302179134
3592,19.0,12.0,white_collar,12047.098181185194
3592,20.0,12.0,home,
3592,21.0,12.0,white_collar,11015.307460540123
3592,22.0,12.0,blue_collar,12569.961733868904
3592,23.0,12.0,home,
3592,24.0,12.0,white_collar,9715.36007804913
3592,25.0,12.0,blue_collar,14497.623792577528
3593,16.0,10.0,schooling,
3593,17.0,11.0,schooling,
3593,18.0,12.0,white_collar,9819.55296909319
3593,19.0,12.0,white_collar,8371.877444624037
3593,20.0,12.0,white_collar,9021.469444404327
3593,21.0,12.0,white_collar,11453.193091920577
3593,22.0,12.0,white_collar,12595.583080562847
3593,23.0,12.0,white_collar,12215.726148110489
3596,16.0,10.0,schooling,
3596,17.0,11.0,schooling,
3596,18.0,12.0,blue_collar,
3596,19.0,12.0,blue_collar,10918.110549805131
3596,20.0,12.0,blue_collar,11729.796705131941
3596,21.0,12.0,blue_collar,12899.123005371175
3596,22.0,12.0,blue_collar,14270.897025500846
3596,23.0,12.0,blue_collar,19545.161836976786
3599,16.0,10.0,schooling,
3599,17.0,11.0,schooling,
3599,18.0,12.0,blue_collar,
3599,19.0,12.0,blue_collar,27166.248786329128
3599,20.0,12.0,blue_collar,
3599,21.0,12.0,home,
3599,22.0,12.0,home,
3599,23.0,12.0,blue_collar,15667.560574647265
3599,24.0,12.0,home,
3599,25.0,12.0,home,
3599,26.0,12.0,blue_collar,18778.014234875445
3604,16.0,10.0,schooling,
3604,17.0,11.0,schooling,
3604,18.0,12.0,blue_collar,17029.668178987125
3604,19.0,12.0,blue_collar,13583.008470027431
3604,20.0,12.0,blue_collar,11443.060416883898
3604,21.0,12.0,blue_collar,12251.373495034595
3604,22.0,12.0,blue_collar,16743.596678618753
3604,23.0,12.0,blue_collar,
3604,24.0,12.0,blue_collar,
3604,25.0,12.0,blue_collar,17102.016607354686
3612,16.0,10.0,schooling,
3612,17.0,11.0,schooling,
3612,18.0,12.0,home,
3612,19.0,12.0,home,
3612,20.0,12.0,home,
3612,21.0,12.0,military,5365.748272144455
3612,22.0,12.0,blue_collar,9941.019416168552
3612,23.0,12.0,home,
3612,24.0,12.0,blue_collar,6090.09595831215
3615,16.0,10.0,schooling,
3615,17.0,11.0,schooling,
3615,18.0,12.0,white_collar,3797.3418471006553
3615,19.0,12.0,white_collar,6461.841526149699
3615,20.0,12.0,white_collar,9949.730260731341
3615,21.0,12.0,white_collar,10024.580476585012
3615,22.0,12.0,white_collar,10138.421274134918
3615,23.0,12.0,white_collar,
3615,24.0,12.0,blue_collar,9780.882758455322
3615,25.0,12.0,blue_collar,13153.893916285375
3616,16.0,10.0,schooling,
3616,17.0,11.0,schooling,
3616,18.0,12.0,blue_collar,5306.55075993882
3616,19.0,12.0,blue_collar,3976.1926444159853
3616,20.0,12.0,blue_collar,13200.188041842219
3616,21.0,12.0,blue_collar,9298.05084008661
3616,22.0,12.0,blue_collar,11420.512225181174
3616,23.0,12.0,blue_collar,24378.083717841342
3616,24.0,12.0,home,
3619,16.0,10.0,schooling,
3619,17.0,11.0,schooling,
3619,18.0,12.0,military,9883.642860314447
3619,19.0,12.0,military,9712.397606423026
3619,20.0,12.0,military,11967.516635496873
3619,21.0,12.0,military,
3620,16.0,10.0,schooling,
3620,17.0,11.0,schooling,
3620,18.0,12.0,home,
3620,19.0,12.0,blue_collar,10532.244287704649
3620,20.0,12.0,blue_collar,9129.689750813144
3620,21.0,12.0,home,
3620,22.0,12.0,blue_collar,10135.800131391867
3620,23.0,12.0,home,
3620,24.0,12.0,home,
3620,25.0,12.0,blue_collar,9772.580918488393
3623,16.0,10.0,schooling,
3623,17.0,11.0,schooling,
3623,18.0,12.0,schooling,
3623,19.0,13.0,white_collar,10498.80186368297
3623,20.0,13.0,schooling,
3623,21.0,14.0,schooling,
3623,22.0,15.0,schooling,
3623,23.0,16.0,white_collar,145061.21783962406
3623,24.0,16.0,home,
3623,25.0,16.0,blue_collar,19730.840874428064
3632,16.0,9.0,schooling,
3632,17.0,10.0,home,
3632,18.0,10.0,home,
3632,19.0,10.0,blue_collar,19017.07678100176
3632,20.0,10.0,blue_collar,14124.849265670637
3632,21.0,10.0,blue_collar,15086.9195773658
3632,22.0,10.0,blue_collar,
3632,23.0,10.0,blue_collar,14317.567111993892
3632,24.0,10.0,blue_collar,15125.076430601015
3632,25.0,10.0,blue_collar,14658.871377732587
3634,16.0,9.0,home,
3634,17.0,9.0,home,
3634,18.0,9.0,home,
3634,19.0,9.0,white_collar,
3634,20.0,9.0,blue_collar,
3634,21.0,9.0,blue_collar,12262.35294350015
3634,22.0,9.0,blue_collar,13108.399573187546
3634,23.0,9.0,blue_collar,13283.61042922507
3639,16.0,8.0,schooling,
3639,17.0,9.0,home,
3639,18.0,9.0,home,
3639,19.0,9.0,home,
3639,20.0,9.0,home,
3639,21.0,9.0,home,
3639,22.0,9.0,home,
3639,23.0,9.0,home,
3639,24.0,9.0,white_collar,15000.0
3639,25.0,9.0,white_collar,14658.871377732587
3640,16.0,10.0,schooling,
3640,17.0,11.0,schooling,
3640,18.0,12.0,home,
3640,19.0,12.0,blue_collar,7138.9446955088215
3640,20.0,12.0,home,
3640,21.0,12.0,blue_collar,9062.963547259924
3640,22.0,12.0,blue_collar,9407.32434949066
3640,23.0,12.0,blue_collar,9772.580918488393
3642,16.0,10.0,schooling,
3642,17.0,11.0,schooling,
3642,18.0,12.0,home,
3642,19.0,12.0,schooling,
3642,20.0,13.0,schooling,
3642,21.0,14.0,schooling,
3642,22.0,15.0,schooling,
3642,23.0,16.0,white_collar,18912.951612619814
3642,24.0,16.0,home,
3642,25.0,16.0,home,
3644,16.0,10.0,schooling,
3644,17.0,11.0,home,
3644,18.0,11.0,white_collar,
3644,19.0,11.0,military,8089.704037104798
3644,20.0,11.0,military,8871.13683147929
3644,21.0,11.0,military,11132.7838561936
3644,22.0,11.0,schooling,
3644,23.0,12.0,military,14029.466974306823
3656,16.0,11.0,schooling,
3656,17.0,12.0,schooling,
3656,18.0,13.0,schooling,
3656,19.0,14.0,schooling,
3656,20.0,15.0,schooling,
3656,21.0,16.0,blue_collar,3605.422919013507
3656,22.0,16.0,home,
3656,23.0,16.0,home,
3656,24.0,16.0,blue_collar,8069.310286392139
3660,16.0,10.0,schooling,
3660,17.0,11.0,schooling,
3660,18.0,12.0,home,
3660,19.0,12.0,home,
3660,20.0,12.0,blue_collar,6467.913569332679
3660,21.0,12.0,home,
3660,22.0,12.0,home,
3660,23.0,12.0,home,
3670,16.0,10.0,schooling,
3670,17.0,11.0,schooling,
3670,18.0,12.0,schooling,
3670,19.0,13.0,schooling,
3670,20.0,14.0,schooling,
3670,21.0,15.0,schooling,
3670,22.0,16.0,schooling,
3670,23.0,17.0,white_collar,7730.362556234971
3670,24.0,17.0,schooling,
3670,25.0,18.0,schooling,
3675,16.0,10.0,schooling,
3675,17.0,11.0,schooling,
3675,18.0,12.0,schooling,
3675,19.0,13.0,schooling,
3675,20.0,14.0,schooling,
3675,21.0,15.0,home,
3675,22.0,15.0,schooling,
3676,16.0,10.0,schooling,
3676,17.0,11.0,schooling,
3676,18.0,12.0,schooling,
3676,19.0,13.0,schooling,
3676,20.0,14.0,blue_collar,4574.515992435665
3676,21.0,14.0,schooling,
3676,22.0,15.0,schooling,
3676,23.0,16.0,white_collar,11793.407065864203
3676,24.0,16.0,white_collar,18053.811798410283
3676,25.0,16.0,white_collar,21280.982537855627
3676,26.0,16.0,white_collar,23945.26639552618
3680,16.0,10.0,schooling,
3680,17.0,11.0,schooling,
3680,18.0,12.0,schooling,
3680,19.0,13.0,home,
3680,20.0,13.0,schooling,
3680,21.0,14.0,blue_collar,5137.519582126193
3680,22.0,14.0,schooling,
3680,23.0,15.0,white_collar,27458.6187142075
3680,24.0,15.0,white_collar,34490.24029825453
3693,16.0,9.0,blue_collar,
3693,17.0,9.0,blue_collar,12097.405091775581
3693,18.0,9.0,blue_collar,16055.930297187118
3693,19.0,9.0,blue_collar,13951.311769959395
3693,20.0,9.0,blue_collar,
3693,21.0,9.0,blue_collar,14158.814212521918
3693,22.0,9.0,blue_collar,13890.326011212888
3693,23.0,9.0,blue_collar,16117.28144444844
3693,24.0,9.0,blue_collar,16438.774106083714
3712,16.0,11.0,home,
3712,17.0,11.0,schooling,
3712,18.0,12.0,schooling,
3712,19.0,13.0,schooling,
3712,20.0,14.0,schooling,
3712,21.0,15.0,home,
3712,22.0,15.0,schooling,
3712,23.0,16.0,white_collar,13120.195662338596
3712,24.0,16.0,white_collar,12937.226712430826
3712,25.0,16.0,blue_collar,16222.484324690731
3722,16.0,9.0,schooling,
3722,17.0,10.0,home,
3722,18.0,10.0,military,8540.653481539006
3722,19.0,10.0,military,9941.631549061844
3722,20.0,10.0,military,12296.540441664365
3722,21.0,10.0,military,16949.58549175737
3722,22.0,10.0,military,
3722,23.0,10.0,military,
3722,24.0,10.0,military,
3722,25.0,10.0,military,
3722,26.0,10.0,military,
3723,16.0,9.0,schooling,
3723,17.0,10.0,home,
3723,18.0,10.0,home,
3723,19.0,10.0,home,
3723,20.0,10.0,home,
3723,21.0,10.0,home,
3723,22.0,10.0,blue_collar,4027.454378701029
3723,23.0,10.0,blue_collar,6469.942790248085
3723,24.0,10.0,blue_collar,6237.365036517358
3723,25.0,10.0,home,
3723,26.0,10.0,blue_collar,5863.548551093035
3724,16.0,10.0,schooling,
3724,17.0,11.0,home,
3724,18.0,11.0,schooling,
3724,19.0,12.0,blue_collar,
3724,20.0,12.0,blue_collar,
3724,21.0,12.0,blue_collar,
3724,22.0,12.0,blue_collar,5578.827726776984
3724,23.0,12.0,blue_collar,6411.4996333329345
3724,24.0,12.0,blue_collar,10153.889171326895
3731,16.0,10.0,home,
3731,17.0,10.0,military,7948.842720166374
3731,18.0,10.0,military,8496.056689866737
3731,19.0,10.0,military,
3731,20.0,10.0,military,
3731,21.0,10.0,home,
3731,22.0,10.0,home,
3731,23.0,10.0,schooling,
3732,16.0,10.0,schooling,
3732,17.0,11.0,white_collar,4913.834912870682
3732,18.0,11.0,home,
3732,19.0,11.0,white_collar,14510.110621561378
3732,20.0,11.0,white_collar,20515.897983784907
3732,21.0,11.0,white_collar,22370.038720558077
3732,22.0,11.0,white_collar,23667.385493971473
3732,23.0,11.0,white_collar,20921.212506354856
3733,16.0,9.0,schooling,
3733,17.0,10.0,schooling,
3733,18.0,11.0,schooling,
3733,19.0,12.0,home,
3733,20.0,12.0,home,
3733,21.0,12.0,home,
3733,22.0,12.0,home,
3733,23.0,12.0,home,
3742,16.0,9.0,home,
3742,17.0,9.0,home,
3742,18.0,9.0,home,
3742,19.0,9.0,home,
3742,20.0,9.0,home,
3742,21.0,9.0,home,
3742,22.0,9.0,blue_collar,20287.49581879653
3742,23.0,9.0,home,
3743,16.0,11.0,schooling,
3743,17.0,12.0,schooling,
3743,18.0,13.0,schooling,
3743,19.0,14.0,schooling,
3743,20.0,15.0,schooling,
3743,21.0,16.0,white_collar,28512.567467145356
3743,22.0,16.0,white_collar,29723.11150477884
3743,23.0,16.0,white_collar,29769.60442653729
3743,24.0,16.0,white_collar,37884.43603208287
3743,25.0,16.0,white_collar,40385.19064565328
3747,16.0,10.0,schooling,
3747,17.0,11.0,schooling,
3747,18.0,12.0,schooling,
3747,19.0,13.0,schooling,
3747,20.0,14.0,white_collar,
3747,21.0,14.0,white_collar,20796.801393238013
3747,22.0,14.0,white_collar,22541.76393674751
3747,23.0,14.0,white_collar,29287.516096574334
3747,24.0,14.0,home,
3747,25.0,14.0,white_collar,24034.042014850515
3747,26.0,14.0,white_collar,25359.847483477377
3750,16.0,11.0,schooling,
3750,17.0,12.0,white_collar,11517.923587073208
3750,18.0,12.0,white_collar,10314.528107454635
3750,19.0,12.0,white_collar,12553.11366295809
3750,20.0,12.0,white_collar,13596.338244252203
3750,21.0,12.0,white_collar,12808.812315321049
3750,22.0,12.0,white_collar,19332.21255188175
3750,23.0,12.0,white_collar,20758.784879329567
3750,24.0,12.0,white_collar,11867.822267412303
3751,16.0,10.0,blue_collar,5573.184795251735
3751,17.0,10.0,blue_collar,5661.516320010757
3751,18.0,10.0,blue_collar,6508.958592661911
3751,19.0,10.0,blue_collar,13556.804382041517
3751,20.0,10.0,blue_collar,18209.850627925967
3751,21.0,10.0,home,
3751,22.0,10.0,blue_collar,17579.371226925952
3751,23.0,10.0,blue_collar,17498.505541433657
3757,16.0,10.0,schooling,
3757,17.0,11.0,schooling,
3757,18.0,12.0,schooling,
3757,19.0,13.0,schooling,
3757,20.0,14.0,schooling,
3757,21.0,15.0,schooling,
3757,22.0,16.0,schooling,
3757,23.0,17.0,schooling,
3757,24.0,18.0,white_collar,24705.458823388362
3757,25.0,18.0,white_collar,27236.183019827156
3760,16.0,11.0,schooling,
3760,17.0,12.0,blue_collar,
3760,18.0,12.0,blue_collar,11597.13897844149
3760,19.0,12.0,blue_collar,
3760,20.0,12.0,blue_collar,9869.94390297622
3760,21.0,12.0,blue_collar,
3760,22.0,12.0,blue_collar,25268.020922716463
3760,23.0,12.0,blue_collar,15225.239895780376
3761,16.0,10.0,schooling,
3761,17.0,11.0,schooling,
3761,18.0,12.0,blue_collar,
3761,19.0,12.0,blue_collar,
3761,20.0,12.0,blue_collar,
3761,21.0,12.0,blue_collar,
3761,22.0,12.0,blue_collar,
3761,23.0,12.0,blue_collar,
3762,16.0,10.0,white_collar,9320.625496608254
3765,16.0,10.0,schooling,
3765,17.0,11.0,schooling,
3765,18.0,12.0,white_collar,7123.62775040109
3765,19.0,12.0,blue_collar,11577.845836509488
3765,20.0,12.0,blue_collar,
3765,21.0,12.0,blue_collar,
3765,22.0,12.0,blue_collar,25948.401757477033
3765,23.0,12.0,home,
3765,24.0,12.0,blue_collar,19754.322458057955
3776,16.0,10.0,schooling,
3776,17.0,11.0,home,
3776,18.0,11.0,home,
3776,19.0,11.0,home,
3776,20.0,11.0,home,
3776,21.0,11.0,home,
3776,22.0,11.0,home,
3776,23.0,11.0,home,
3778,16.0,9.0,schooling,
3778,17.0,10.0,blue_collar,5148.814615050678
3780,16.0,10.0,schooling,
3780,17.0,11.0,schooling,
3780,18.0,12.0,home,
3780,19.0,12.0,blue_collar,10484.900098448952
3780,20.0,12.0,home,
3780,21.0,12.0,blue_collar,18509.454457137774
3780,22.0,12.0,blue_collar,15125.0
3780,23.0,12.0,home,
3788,16.0,10.0,schooling,
3788,17.0,11.0,schooling,
3788,18.0,12.0,white_collar,
3788,19.0,12.0,blue_collar,14184.187747506005
3788,20.0,12.0,blue_collar,14821.624184458591
3788,21.0,12.0,blue_collar,15044.074630969382
3788,22.0,12.0,home,
3788,23.0,12.0,blue_collar,16850.706244185523
3788,24.0,12.0,blue_collar,
3788,25.0,12.0,blue_collar,7950.056777017898
3788,26.0,12.0,blue_collar,
3795,16.0,10.0,schooling,
3795,17.0,11.0,schooling,
3795,18.0,12.0,home,
3795,19.0,12.0,home,
3795,20.0,12.0,schooling,
3795,21.0,13.0,white_collar,10893.345580711512
3795,22.0,13.0,blue_collar,26220.62531150287
3795,23.0,13.0,white_collar,13310.255210981191
3805,16.0,10.0,schooling,
3805,17.0,11.0,schooling,
3805,18.0,12.0,schooling,
3805,19.0,13.0,schooling,
3805,20.0,14.0,schooling,
3805,21.0,15.0,schooling,
3805,22.0,16.0,white_collar,10954.480629206582
3805,23.0,16.0,white_collar,17970.297120214847
3805,24.0,16.0,white_collar,18787.786815793934
3810,16.0,10.0,blue_collar,14794.531349420378
3810,17.0,10.0,blue_collar,9785.385012172786
3810,18.0,10.0,blue_collar,25098.893729793956
3810,19.0,10.0,home,
3810,20.0,10.0,blue_collar,
3810,21.0,10.0,blue_collar,
3810,22.0,10.0,white_collar,
3810,23.0,10.0,blue_collar,20883.026112290037
3810,24.0,10.0,blue_collar,18864.036603965433
3811,16.0,10.0,schooling,
3811,17.0,11.0,schooling,
3811,18.0,12.0,schooling,
3811,19.0,13.0,schooling,
3811,20.0,14.0,schooling,
3811,21.0,15.0,schooling,
3811,22.0,16.0,blue_collar,14463.781171046083
3811,23.0,16.0,blue_collar,15339.64852649584
3811,24.0,16.0,blue_collar,15592.295595599197
3811,25.0,16.0,blue_collar,18787.786815793934
3815,16.0,9.0,schooling,
3815,17.0,10.0,schooling,
3815,18.0,11.0,schooling,
3815,19.0,12.0,schooling,
3815,20.0,13.0,schooling,
3815,21.0,14.0,schooling,
3815,22.0,15.0,schooling,
3815,23.0,16.0,white_collar,22275.77211489578
3816,16.0,10.0,schooling,
3816,17.0,11.0,schooling,
3816,18.0,12.0,schooling,
3816,19.0,13.0,schooling,
3816,20.0,14.0,home,
3816,21.0,14.0,schooling,
3816,22.0,15.0,schooling,
3816,23.0,16.0,white_collar,10687.298762921539
3830,16.0,10.0,schooling,
3830,17.0,11.0,home,
3830,18.0,11.0,blue_collar,9327.546964104979
3830,19.0,11.0,blue_collar,
3830,20.0,11.0,home,
3830,21.0,11.0,blue_collar,8024.891727020379
3830,22.0,11.0,blue_collar,7704.7139337481585
3830,23.0,11.0,white_collar,7195.062701237079
3833,16.0,10.0,schooling,
3833,17.0,11.0,schooling,
3833,18.0,12.0,home,
3833,19.0,12.0,home,
3833,20.0,12.0,blue_collar,
3833,21.0,12.0,blue_collar,19365.97089383049
3833,22.0,12.0,blue_collar,17687.61464590152
3833,23.0,12.0,white_collar,28169.464497542787
3838,16.0,10.0,home,
3838,17.0,10.0,home,
3838,18.0,10.0,blue_collar,9387.288242456818
3838,19.0,10.0,home,
3838,20.0,10.0,blue_collar,10145.209431898948
3838,21.0,10.0,blue_collar,12128.6500429039
