458 3201 2 63 5 3 2 9 9 10 10 2 63 51 27 33 13 32 77 88 88518 11 11 -4 -4
-5 3202 8 59 1 3 1 12 12 12 12 8 59 51 13 29 11 29 37 37 34983 12 12 -4 -4
458 3203 9 62 1 3 1 9 9 10 10 9 62 51 21 14 11 28 26 28 43176 11 11 -4 -4
-5 3204 3 64 5 3 2 8 8 9 9 3 64 51 18 21 11 36 37 41 52129 10 10 -4 -4
458 3205 8 64 5 3 2 8 8 9 9 8 64 51 16 34 13 45 69 76 83732 10 10 -4 -4
458 3206 8 63 5 3 2 9 9 10 10 8 63 51 16 24 13 34 41 37 49106 11 11 -4 -4
458 3207 9 57 1 3 1 12 12 12 12 9 57 51 22 30 13 49 75 58 57768 12 12 -4 -4
458 3208 8 59 1 3 1 12 12 12 12 8 59 51 28 32 15 48 94 92 92189 13 13 -4 -4
-5 3209 9 62 5 3 2 10 10 11 11 9 62 51 19 31 13 50 71 46 53889 12 12 -4 -4
-5 3210 1 62 1 3 1 10 10 11 11 1 62 51 18 29 15 36 57 51 67243 12 12 -4 -5
-5 3211 2 57 1 3 1 13 13 13 13 2 57 51 16 31 13 27 46 49 49313 13 13 -5 -5
-5 3212 7 59 5 3 2 13 13 13 13 7 59 51 29 35 14 48 99 95 94747 13 13 -5 -5
-5 3213 5 63 1 3 1 9 9 10 10 5 63 51 14 30 14 28 43 59 74571 11 11 -4 -4
458 3214 10 63 1 3 1 8 8 9 9 10 63 51 27 24 13 36 62 70 73204 10 10 -4 -4
-5 3215 8 57 1 3 1 12 12 12 12 8 57 51 20 34 14 34 69 62 68957 12 12 -4 -4
458 3216 4 60 1 3 1 12 12 13 13 4 60 51 27 35 14 47 95 94 95111 14 14 -4 -4
-5 3217 11 61 5 3 2 11 11 12 12 11 61 -4 -4 -4 -4 -4 -4 -4 -4 14 14 -4 -5
458 3218 6 59 5 3 2 13 13 13 13 6 59 51 14 33 12 21 39 48 50820 13 13 -4 -4
458 3219 4 61 1 3 1 11 11 12 12 4 61 51 24 27 11 26 48 68 60974 13 13 -4 -4
-5 3220 9 62 1 3 1 10 10 11 11 9 62 51 24 32 13 37 73 82 80835 12 12 -4 -5
458 3221 9 64 5 3 2 8 8 9 9 9 64 51 19 29 15 32 56 72 87803 10 10 -4 -4
-5 3222 12 59 5 3 2 13 13 14 14 12 59 51 24 32 13 47 82 76 75354 15 15 -5 -5
-5 3223 3 63 5 3 2 9 9 10 10 3 63 51 24 34 14 49 89 88 92292 11 11 -4 -4
458 3224 10 58 1 3 1 14 14 15 15 10 58 51 27 35 11 33 78 88 77251 16 16 -4 -4
458 3225 8 62 5 3 2 10 10 11 11 8 62 51 19 31 15 50 75 76 81344 12 12 -4 -4
-5 3226 4 58 1 3 1 13 13 13 13 4 58 51 30 35 14 29 86 99 98716 13 13 -5 -5
458 3227 1 61 5 3 2 12 12 13 13 1 61 51 29 35 15 30 87 99 100000 14 14 -4 -4
458 3228 6 62 1 3 1 10 10 11 11 6 62 51 18 29 13 39 56 66 74327 12 12 -4 -4
458 3229 7 64 1 3 1 8 8 9 9 7 64 51 18 30 14 35 57 65 82125 10 10 -4 -4
-5 3230 5 63 1 3 1 9 9 10 10 5 63 51 7 17 5 25 11 8 8961 10 10 -4 -4
458 3231 10 63 5 3 2 9 9 10 10 10 63 51 22 31 9 31 53 54 61426 10 10 -4 -4
458 3232 3 57 1 3 1 12 12 12 12 3 57 51 27 30 10 39 71 57 45018 12 12 -4 -4
-5 3233 3 58 5 3 2 12 12 12 12 3 58 51 19 32 12 33 57 53 40697 12 12 -4 -5
458 3234 3 59 5 3 2 12 12 12 12 3 59 51 22 33 13 29 64 66 64311 12 12 -4 -4
458 3235 3 60 1 3 1 12 12 12 12 3 60 51 26 29 14 38 74 69 74936 12 12 -4 -4
458 3236 2 64 5 3 2 8 8 9 9 2 64 51 18 28 14 38 55 50 69055 10 10 -4 -4
458 3237 12 59 5 3 2 13 13 13 13 12 59 51 18 27 11 45 54 50 45032 13 13 -4 -4
458 3238 1 58 7 2 2 14 14 14 14 1 58 51 18 35 15 34 69 84 85024 16 16 -4 -4
458 3239 10 61 3 2 1 11 11 12 12 10 61 51 13 32 13 26 42 59 63447 13 13 -4 -4
458 3240 10 61 1 3 1 11 11 12 12 10 61 51 29 33 15 36 88 93 96819 13 13 -4 -4
-5 3241 5 59 2 3 1 13 13 14 14 5 59 51 25 34 14 49 91 90 89103 15 15 -5 -5
458 3242 8 61 5 3 2 11 11 12 12 8 61 51 18 30 12 44 62 52 55896 12 12 -4 -4
458 3243 2 58 5 3 2 14 14 15 15 2 58 51 22 32 12 48 77 75 58532 15 15 -4 -4
458 3244 10 63 5 3 2 9 9 10 10 10 63 51 19 29 14 29 51 69 82180 11 11 -4 -4
458 3245 4 63 5 3 2 9 9 10 10 4 63 51 15 29 11 21 33 40 51236 11 11 -4 -4
458 3246 10 60 1 3 1 12 12 12 12 10 60 51 20 26 10 40 49 42 38573 12 12 -4 -4
458 3247 12 62 1 3 1 10 10 11 11 12 62 51 24 21 8 48 50 35 43302 12 12 -4 -4
458 3248 5 63 6 3 2 9 9 10 10 5 63 51 21 28 12 38 57 69 77003 11 11 -4 -4
458 3249 6 61 5 3 2 11 11 12 12 6 61 51 15 33 11 24 42 61 56140 13 13 -4 -4
458 3250 5 61 5 3 2 11 11 12 12 5 61 51 29 35 15 43 98 99 99453 13 13 -4 -4
458 3251 12 63 1 3 1 9 9 10 10 12 63 51 27 32 10 38 74 81 78718 11 11 -4 -4
458 3252 3 62 5 3 2 10 10 11 11 3 62 51 13 17 11 49 32 22 28527 12 12 -4 -4
458 3253 8 63 5 3 2 -3 -3 2 2 8 63 51 7 8 2 23 4 1 572 10 10 -4 -4
458 3254 8 64 5 3 2 8 8 9 9 8 64 51 19 22 14 50 54 47 67565 10 10 -4 -4
458 3255 3 61 1 3 1 11 11 12 12 3 61 51 30 30 15 42 90 91 91683 13 13 -4 -4
458 3256 2 60 1 3 1 12 12 14 14 2 60 51 27 35 15 37 89 99 97873 14 14 -4 -4
458 3257 9 62 1 3 1 10 10 11 11 9 62 51 29 32 15 35 86 96 98634 12 12 -4 -4
458 3258 10 57 1 3 1 13 13 13 13 10 57 51 28 33 15 32 83 89 89343 13 13 -4 -4
458 3259 6 63 7 2 2 5 5 5 5 6 63 53 3 6 3 2 1 1 1145 -3 -3 -4 -4
-5 3260 1 62 7 2 2 7 7 8 8 1 62 53 5 6 6 12 2 2 3283 8 8 -4 0
458 3261 10 60 3 2 1 9 9 9 9 10 60 51 9 13 7 34 14 12 16527 9 9 -4 -4
-5 3262 4 63 5 3 2 9 9 10 10 1 63 51 8 24 10 22 19 23 22175 11 11 -5 -5
458 3263 11 60 1 3 1 12 12 13 13 11 60 51 29 35 14 26 80 97 96452 14 14 -4 -4
458 3264 5 60 4 1 1 10 10 11 11 5 60 51 15 18 5 35 22 21 21626 11 11 -4 -4
458 3265 1 62 4 1 1 8 8 9 9 1 62 51 14 21 8 28 23 25 29955 10 10 -4 -4
458 3266 9 61 8 1 2 10 10 11 11 9 61 51 13 30 11 35 43 45 44505 12 12 -4 -5
-5 3267 9 62 4 1 1 9 9 10 10 9 62 51 24 32 13 39 75 78 78896 11 11 -4 -5
458 3268 5 64 8 1 2 7 7 8 8 5 64 51 12 14 5 27 13 13 22938 9 9 -4 -4
458 3269 6 58 8 1 2 13 13 14 14 6 58 51 16 23 13 25 32 46 47051 13 14 -4 -4
-5 3270 5 62 4 1 1 9 9 9 9 5 62 51 7 10 4 9 2 4 1277 9 9 -5 -5
458 3271 11 60 2 3 1 7 7 6 7 11 60 -4 -4 -4 -4 -4 -4 -4 -4 6 7 -4 -4
-5 3272 12 63 2 3 1 7 7 8 8 12 63 51 14 17 4 29 17 11 16201 9 9 -4 -4
458 3273 5 60 8 1 2 10 10 11 11 5 60 51 8 11 5 16 5 8 10456 11 11 0 -4
-5 3274 8 63 4 1 1 9 9 10 10 8 63 -4 -4 -4 -4 -4 -4 -4 -4 10 10 -4 -4
458 3275 11 60 1 3 1 12 12 13 13 11 60 51 18 33 14 38 66 79 84104 14 14 -4 -4
458 3276 5 58 5 3 2 13 13 13 13 5 58 51 11 32 15 38 51 57 64978 15 15 -4 -4
-5 3277 12 57 2 3 1 12 12 12 12 12 57 51 23 34 15 32 75 80 84126 12 12 -4 -4
458 3278 2 58 6 3 2 14 14 15 15 2 58 51 23 34 11 50 81 77 60446 16 16 -4 -4
458 3279 11 59 2 3 1 11 11 12 12 11 59 51 11 20 7 28 18 16 13410 12 12 -4 -4
458 3280 7 63 6 3 2 9 9 10 10 7 63 51 19 31 11 20 42 53 61654 11 11 -4 -4
458 3281 8 61 4 1 1 11 11 12 12 8 61 51 17 30 11 39 52 56 55405 13 13 -4 -4
458 3282 11 60 4 1 1 10 10 11 11 11 60 51 15 22 9 46 38 29 33772 12 12 -4 -4
-5 3283 1 62 4 1 1 9 9 10 10 1 62 51 9 23 7 21 16 17 14537 10 10 -4 -5
-5 3284 3 63 1 3 1 9 9 10 10 -5 -5 51 13 32 13 29 45 42 50333 -5 -5 -4 -4
458 3285 1 62 8 1 2 10 10 10 10 1 62 51 13 18 5 20 14 14 14453 10 10 -4 -4
-5 3286 10 57 8 1 2 15 15 16 16 10 57 51 21 34 14 39 75 77 75710 16 16 -4 -4
458 3287 4 63 5 3 2 9 9 10 10 4 63 51 17 16 10 22 20 27 39989 11 11 -4 -4
-5 3288 8 63 8 1 2 9 9 9 9 8 63 51 11 13 10 22 13 13 20051 9 9 -5 -5
458 3289 11 57 1 3 1 15 15 15 15 11 57 51 28 35 14 41 93 94 94381 16 16 -4 -4
458 3290 10 60 1 3 1 12 12 13 13 10 60 51 28 34 14 38 88 92 93795 14 14 -4 -4
458 3291 8 64 5 3 2 8 8 9 9 8 64 51 13 30 12 26 37 45 53457 10 10 -4 -4
-5 3292 9 58 5 3 2 12 12 14 13 9 58 51 17 26 12 48 54 51 41120 14 13 -4 -4
-5 3293 9 57 5 3 2 12 12 12 12 9 57 51 20 28 15 38 62 56 63654 12 12 -4 -4
458 3294 3 60 5 3 2 12 12 13 13 3 60 51 29 35 14 46 98 95 94740 14 14 -4 -4
-5 3295 7 62 5 3 2 10 10 11 11 7 62 51 27 33 15 43 91 90 94806 12 12 -4 -4
-5 3296 6 61 1 3 1 8 8 8 8 6 61 51 27 32 10 37 73 70 61616 8 8 -4 -5
458 3297 11 58 3 2 1 11 11 12 12 11 58 51 10 16 7 15 10 14 13034 12 12 -4 -4
-5 3298 3 59 8 1 2 8 8 -5 -5 3 59 67 5 7 6 13 -3 -3 1046 8 8 -5 -5
-5 3299 12 57 8 1 2 12 12 13 13 12 57 51 13 29 13 18 31 45 42659 14 14 -4 -4
458 3300 11 58 8 1 2 12 12 12 12 11 58 51 10 19 9 11 11 17 12454 12 12 -4 -4
458 3301 1 60 4 1 1 11 11 12 12 1 60 51 16 32 11 22 40 52 50796 12 12 -4 -4
-5 3302 1 61 4 1 1 10 10 11 11 1 61 51 17 32 14 32 56 74 77135 12 12 -5 -4
458 3303 7 58 5 3 2 15 15 15 15 7 58 51 30 32 15 47 97 97 94269 16 16 -4 -4
458 3304 9 61 8 1 2 11 11 12 12 9 61 51 23 35 12 29 68 82 80934 13 13 -4 -4
458 3305 6 64 8 1 2 8 8 9 9 6 64 51 16 32 13 43 63 62 78189 10 10 -4 -4
458 3306 9 63 7 2 2 9 9 10 10 8 63 51 7 16 10 27 14 16 25048 10 10 -4 -4
458 3307 4 57 3 2 1 14 14 15 15 1 57 51 10 16 6 30 15 17 21330 15 15 -4 -4
-5 3308 1 60 7 2 2 12 12 13 13 1 60 51 9 14 7 22 10 14 20264 14 14 -4 -4
458 3309 2 61 7 2 2 11 11 12 12 2 61 51 25 35 14 50 93 94 92951 13 13 -4 -4
458 3310 7 62 3 2 1 10 10 10 10 7 62 51 11 15 11 20 14 18 27814 12 12 -4 -4
458 3311 5 61 3 2 1 11 11 11 11 5 61 51 15 14 7 20 14 17 18024 11 11 -4 -4
458 3312 4 61 7 2 2 11 11 12 12 4 61 51 7 19 6 25 13 12 6887 13 13 -4 -4
458 3313 8 59 2 3 1 8 8 9 9 8 59 51 7 15 3 12 4 5 1739 9 9 3 3
-5 3314 2 61 2 3 1 8 8 9 9 2 61 51 15 30 11 29 42 44 48817 9 9 -4 -4
458 3315 11 57 7 2 2 13 13 13 13 11 57 51 21 21 10 45 47 34 34992 13 13 -4 -4
458 3316 3 60 7 2 2 10 10 10 10 3 60 51 8 14 4 37 13 8 11714 -3 11 -4 -4
458 3317 2 61 7 2 2 9 9 9 9 2 61 51 6 5 6 32 6 2 2463 9 9 -4 -4
-5 3318 2 61 3 2 1 7 7 7 7 2 61 51 5 9 6 13 3 3 2123 7 7 -4 -5
458 3319 7 59 2 3 1 10 10 10 10 7 59 51 10 8 5 18 5 6 15354 10 10 -4 -4
-5 3320 10 62 6 3 2 8 8 8 8 10 62 51 5 13 4 24 6 5 5019 8 8 -5 -5
458 3321 11 64 6 3 2 7 7 8 8 11 64 51 11 7 3 13 3 3 12579 9 9 -4 -4
458 3322 11 58 7 2 2 13 13 13 13 11 58 51 16 16 6 17 14 14 11508 13 13 -4 -4
-5 3323 1 62 3 2 1 11 11 12 12 1 62 51 9 28 10 28 27 30 27875 13 13 -4 -4
458 3324 11 59 3 2 1 12 12 12 12 11 59 51 22 10 2 35 18 17 30357 12 12 -4 -4
458 3325 4 58 7 2 2 12 12 12 12 4 58 51 8 15 6 22 10 8 4022 12 12 -4 -4
-5 3326 10 63 3 2 1 7 7 7 7 10 63 51 8 10 2 14 3 3 3975 8 8 -4 -4
458 3327 6 58 3 2 1 12 12 12 12 6 58 51 7 6 7 3 1 5 11116 12 12 -4 -4
-5 3328 4 60 1 3 1 11 11 11 11 4 60 51 28 24 12 42 68 66 54747 11 11 -4 -4
458 3329 4 62 1 3 1 10 10 11 11 4 62 51 27 29 11 42 74 69 70007 12 12 -4 -4
458 3330 9 64 1 3 1 7 7 8 8 9 64 51 12 18 7 20 14 16 21713 9 9 -4 -4
-5 3331 12 58 1 3 1 12 12 12 12 12 58 51 12 24 8 24 22 25 18388 12 12 -4 -4
458 3332 8 61 5 3 2 12 12 -5 -5 8 61 -4 -4 -4 -4 -4 -4 -4 -4 13 13 -4 -4
458 3333 5 61 1 3 1 12 12 12 12 5 61 -4 -4 -4 -4 -4 -4 -4 -4 12 12 -4 -4
458 3334 4 63 3 2 1 9 9 10 10 4 63 51 9 26 9 29 25 24 28972 10 10 -4 -4
-5 3335 9 60 1 3 1 12 12 12 12 9 60 51 15 34 12 23 44 49 53555 12 12 -5 -5
-5 3336 4 57 1 3 1 12 12 12 12 4 57 51 4 26 12 23 20 27 21195 12 12 -5 -5
-5 3337 9 61 5 3 2 11 11 12 12 9 61 51 28 32 14 47 92 80 89081 13 13 -4 -4
458 3338 11 59 5 3 2 13 13 14 14 11 59 51 26 34 14 39 85 88 89463 15 15 -4 -4
-5 3339 7 61 5 3 2 11 11 12 12 7 61 51 20 31 15 32 63 80 89511 12 12 -4 -4
-5 3340 9 61 1 3 1 10 10 10 10 9 61 51 16 32 10 16 33 49 51000 10 10 -4 -4
458 3341 9 61 5 3 2 11 11 12 12 9 61 51 12 31 12 24 35 37 38607 13 13 -4 -4
458 3342 9 59 5 3 2 13 13 14 14 9 59 51 9 27 11 30 29 26 21982 15 15 -4 -4
458 3343 4 64 5 3 2 8 8 9 9 4 64 51 11 21 9 30 23 18 24527 10 10 -4 -4
-5 3344 1 58 1 3 1 12 12 12 12 1 58 51 23 26 12 43 63 67 51012 12 12 -5 -5
458 3345 5 60 5 3 2 12 12 13 13 5 60 51 12 31 13 38 48 49 46920 13 13 -5 -5
458 3346 5 63 1 3 1 8 8 9 9 5 63 51 11 17 4 31 15 13 19847 10 10 -4 -4
458 3347 6 57 5 3 2 12 12 12 12 6 57 51 17 33 11 40 59 53 35431 12 12 -4 -4
-5 3348 11 59 5 3 2 12 12 12 12 11 59 51 13 23 11 23 25 33 31705 12 12 -4 -4
-5 3349 7 61 5 3 2 11 11 12 12 7 61 51 6 17 11 28 15 16 18676 12 12 -4 -4
458 3350 5 63 5 3 2 9 9 10 10 5 63 51 19 26 9 30 39 53 59694 11 11 -4 -4
458 3351 9 59 1 3 1 12 12 12 12 9 59 51 22 29 13 44 70 66 64625 13 13 -4 -4
458 3352 6 62 5 3 2 10 10 11 11 6 62 51 22 29 13 47 72 72 76359 12 12 -4 -4
458 3353 1 61 1 3 1 10 10 11 11 1 61 51 13 17 7 23 16 15 16881 12 12 -4 -4
458 3354 5 62 1 3 1 10 10 11 11 5 62 51 17 25 9 33 37 36 32157 12 12 -4 -4
458 3355 9 59 5 3 2 13 13 13 13 9 59 51 24 31 12 50 79 71 62443 13 13 -4 -4
458 3356 2 61 1 3 1 9 9 9 9 2 61 51 17 27 12 29 42 40 43776 9 9 -4 -4
458 3357 10 64 1 3 1 7 7 8 8 10 64 51 23 24 10 39 50 42 63141 9 9 -4 -4
-5 3358 11 57 5 3 2 12 12 12 12 11 57 51 26 31 14 36 76 84 77831 14 14 -4 -4
458 3359 5 59 1 3 1 12 12 12 12 5 59 51 28 32 12 21 63 79 72763 12 12 -4 -4
458 3360 6 64 5 3 2 8 8 9 9 6 64 51 16 27 11 36 43 52 67272 10 10 -4 -4
458 3361 7 63 1 3 1 9 9 10 10 7 63 51 21 29 14 32 58 64 75092 11 11 -4 -4
458 3362 11 57 5 3 2 12 12 12 12 11 57 51 11 28 12 30 35 37 34454 12 12 -4 -5
458 3363 2 64 5 3 2 8 8 9 9 2 64 51 16 33 11 41 58 68 77027 10 10 -4 -4
-5 3364 11 59 5 3 2 13 13 14 14 11 59 51 22 35 14 50 87 80 84004 14 14 -4 -4
458 3365 3 64 5 3 2 8 8 9 9 3 64 51 9 24 11 40 31 31 42299 10 10 -4 -4
-5 3366 1 58 1 3 1 14 14 15 15 1 58 51 18 35 14 42 74 76 74270 16 16 -4 -4
458 3367 11 61 5 3 2 11 11 12 12 11 61 51 29 35 14 32 87 99 98982 13 13 -4 -4
458 3368 5 64 5 3 2 8 8 9 9 5 64 51 28 34 14 45 94 97 99400 10 10 -4 -4
458 3369 6 59 5 3 2 13 13 14 14 6 59 51 28 35 13 35 86 95 91112 15 15 -4 -4
458 3370 8 64 5 3 2 8 8 9 9 8 64 51 22 23 15 38 55 57 76987 10 10 -4 -4
458 3371 10 64 7 2 2 8 8 9 9 10 64 51 13 9 6 11 5 7 31539 10 10 -4 -4
-5 3372 1 58 1 3 1 12 12 12 12 1 58 51 15 24 10 35 35 30 18701 12 12 -4 -4
-5 3373 12 59 5 3 2 12 12 12 12 12 59 51 7 22 8 34 21 18 17885 12 12 -4 -4
458 3374 6 62 1 3 1 10 10 11 11 3 62 51 19 23 12 22 32 44 51063 12 12 -4 -4
-5 3375 8 58 1 3 1 12 12 12 12 8 58 51 10 33 15 26 42 43 48318 12 12 -4 -4
-5 3376 9 60 1 3 1 12 12 13 13 9 60 51 20 34 13 36 68 65 74979 14 14 -4 -4
-5 3377 6 62 5 3 2 10 10 11 11 6 62 51 20 33 15 33 68 74 85986 12 12 -5 -5
458 3378 10 58 5 3 2 13 13 13 13 10 58 51 21 24 15 50 65 55 58958 14 13 -4 -4
458 3379 3 63 1 3 1 9 9 10 10 3 63 51 29 26 12 45 77 80 81031 11 11 -4 -4
458 3380 5 60 1 3 1 12 12 13 13 5 60 51 26 35 14 49 94 91 90763 14 14 -4 -4
458 3381 12 61 1 3 1 10 10 11 11 12 61 51 28 29 13 38 76 82 79141 12 12 -4 -4
-5 3382 11 62 1 3 1 9 9 10 10 11 62 51 24 26 13 36 59 70 77607 11 11 -5 -5
-5 3383 6 60 5 3 2 12 12 13 13 6 60 51 20 34 14 32 67 62 68563 13 13 -5 -5
-5 3384 8 62 5 3 2 10 10 11 11 8 62 51 23 29 13 35 64 54 66224 12 12 -5 -5
458 3385 7 63 1 3 1 9 9 10 10 7 63 51 24 31 14 35 72 73 86301 11 11 -4 -4
-5 3386 5 64 5 3 2 7 7 8 8 5 64 51 11 20 8 27 19 22 34209 9 9 -4 -4
458 3387 6 59 7 2 2 13 13 13 13 6 59 51 21 33 11 38 66 70 65907 14 14 -4 -4
-5 3388 12 63 3 2 1 9 9 10 10 12 63 51 29 34 14 27 79 96 98970 11 11 -4 -4
458 3389 2 59 1 3 1 12 12 12 12 2 59 51 30 32 12 32 79 81 72590 12 12 -4 -4
458 3390 3 60 3 2 1 12 12 13 13 3 60 51 30 32 12 48 93 88 80348 14 14 -4 -4
458 3391 7 58 3 2 1 14 14 14 14 7 58 51 30 35 15 38 95 99 100000 14 14 -4 -4
458 3392 9 57 3 2 1 12 12 13 13 9 57 51 11 30 11 25 32 39 33465 13 13 -4 -4
458 3393 8 64 7 2 2 8 8 9 9 8 64 51 7 26 7 30 22 23 27639 10 10 -4 -4
458 3394 7 57 3 2 1 15 15 16 16 7 57 51 18 30 14 50 69 59 65826 15 16 -4 -4
-5 3395 10 62 2 3 1 10 10 11 11 10 62 51 15 32 14 35 55 63 75491 12 12 -4 -4
-5 3396 5 62 1 3 1 10 10 11 11 4 62 51 27 30 12 49 83 81 84632 12 12 -5 -5
-5 3397 9 63 5 3 2 9 9 10 10 9 63 51 14 22 11 44 38 39 48483 11 11 -4 -4
-5 3398 11 62 1 3 1 10 10 10 10 11 62 51 25 21 13 32 49 42 54253 12 12 -4 -4
458 3399 4 57 1 3 1 12 12 12 12 4 57 51 27 34 14 39 87 84 80288 12 12 -4 -4
458 3400 5 60 1 3 1 12 12 12 12 5 60 51 9 27 7 15 17 26 16139 12 12 -4 -4
458 3401 11 60 1 3 1 11 11 12 12 11 60 51 12 27 13 37 41 34 35316 12 12 -4 -4
458 3402 5 62 5 3 2 10 10 12 12 5 62 51 18 30 12 45 63 55 65213 12 12 -4 -4
458 3403 11 60 1 3 1 12 12 12 12 11 60 51 16 31 13 33 51 48 52847 12 12 -4 -4
-5 3404 11 62 1 3 1 10 10 11 11 11 62 51 30 30 12 49 89 87 89713 12 12 -4 -4
458 3405 10 64 1 3 1 8 8 9 9 10 64 51 28 31 13 50 89 84 95206 10 10 -4 -4
458 3406 8 63 5 3 2 9 9 10 10 8 63 51 19 33 14 33 64 72 87896 11 11 -4 -4
-5 3407 1 57 5 3 2 16 16 16 16 1 57 -4 -4 -4 -4 -4 -4 -4 -4 16 16 -4 -4
-5 3408 11 59 5 3 2 12 12 12 12 11 59 51 11 25 11 32 30 29 25825 12 12 -4 -4
-5 3409 6 62 5 3 2 10 10 11 11 6 62 51 19 29 12 42 59 55 62361 12 12 -5 -5
458 3410 10 59 1 3 1 13 13 14 14 10 59 51 25 30 13 41 75 75 73196 14 14 -4 -4
-5 3411 10 64 5 3 2 8 8 9 9 10 64 51 18 27 13 36 49 55 86623 10 10 -4 0
-5 3412 9 59 5 3 2 11 11 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -4 -4
-5 3413 2 58 5 3 2 12 12 12 12 2 58 51 29 32 13 44 90 87 73678 12 12 -4 -4
-5 3414 8 57 1 3 1 15 15 16 16 8 57 51 24 25 11 48 65 59 52758 16 16 -4 -4
-5 3415 10 60 1 3 1 11 11 12 12 10 60 51 18 27 11 25 38 42 40203 13 13 -5 -5
458 3416 11 61 5 3 2 11 11 12 12 11 61 51 16 29 13 44 57 40 41012 12 12 -4 -4
458 3417 6 63 1 3 1 9 9 10 10 6 63 51 13 26 9 48 42 33 41461 11 11 -4 -4
458 3418 6 64 5 3 2 8 8 9 9 6 64 51 13 20 12 46 37 29 46630 10 10 -4 -4
458 3419 2 57 5 3 2 14 14 14 14 2 57 51 16 31 12 25 42 51 41650 14 14 -4 -4
458 3420 1 59 1 3 1 13 13 14 14 1 59 51 25 33 12 27 65 84 76206 14 14 -4 -4
458 3421 7 61 5 3 2 11 11 12 12 7 61 51 17 33 15 27 54 64 77549 12 12 -4 -4
458 3422 12 62 5 3 2 9 9 10 10 12 62 51 22 26 13 36 55 67 75246 12 12 -4 -4
458 3423 11 60 5 3 2 12 12 13 13 11 60 51 27 34 13 49 93 90 89754 15 15 -4 -4
458 3424 9 58 5 3 2 14 14 14 14 9 58 51 26 34 14 49 93 89 86745 14 14 -4 -4
-5 3425 1 64 1 3 1 8 8 9 9 1 64 51 26 31 11 40 74 73 79069 10 10 -4 -4
458 3426 9 62 5 3 2 10 10 11 11 9 62 51 25 32 15 44 86 87 93457 12 12 -4 -4
-5 3427 8 61 5 3 2 12 12 13 13 8 61 51 27 33 14 42 88 87 91975 13 13 -5 -5
458 3428 6 57 5 3 2 15 15 16 16 6 57 51 29 35 15 49 99 97 96365 17 17 -4 -4
458 3429 6 57 5 3 2 15 15 16 16 6 57 51 30 35 13 45 98 93 84702 16 16 -4 -4
458 3430 2 60 5 3 2 13 13 14 14 2 60 51 30 35 14 49 99 99 98418 15 15 -4 -4
458 3431 8 63 1 3 1 9 9 10 10 8 63 51 30 35 14 32 89 99 100000 11 11 -4 -4
458 3432 1 60 5 3 2 13 13 12 13 1 60 51 29 34 14 45 96 95 92486 13 13 -4 -4
458 3433 12 57 5 3 2 14 14 15 15 12 57 51 30 32 12 48 93 84 68906 16 16 -4 -4
458 3434 8 58 8 1 2 13 13 12 12 8 58 51 12 28 9 50 44 37 27003 14 14 -4 -4
458 3435 5 57 8 1 2 0 0 0 0 5 57 54 0 0 0 30 1 1 131 0 0 -4 -4
458 3436 1 60 8 1 2 8 8 0 8 1 60 54 0 0 0 30 1 1 0 0 8 -4 -5
-5 3437 3 61 4 1 1 7 7 7 7 3 61 54 0 0 0 29 1 1 0 7 7 -4 -4
458 3438 6 64 8 1 2 6 6 7 7 7 64 54 0 0 0 29 1 1 0 7 7 -4 -4
-5 3439 2 64 1 3 1 8 8 8 8 2 64 51 21 26 10 36 48 47 55549 9 9 -5 -5
458 3440 6 61 1 3 1 11 11 11 11 6 61 51 14 16 6 32 19 15 12346 11 11 -4 -4
458 3441 6 60 1 3 1 10 10 10 10 6 60 51 16 15 5 32 19 15 15622 10 10 -4 -4
-5 3442 1 62 5 3 2 10 10 11 11 1 62 51 27 35 13 40 88 93 95099 12 12 -4 -4
-5 3443 5 63 1 3 1 9 9 10 10 5 63 51 26 35 15 40 90 95 95575 11 11 -5 -5
458 3444 7 59 5 3 2 12 12 12 12 7 59 51 8 22 10 43 28 25 25156 12 12 -4 -4
458 3445 9 59 5 3 2 12 12 12 12 9 59 51 25 31 13 47 82 75 70650 12 12 -4 -4
-5 3446 4 57 5 3 2 12 12 12 12 4 57 51 15 30 13 40 53 48 34824 12 12 -4 -4
458 3447 6 59 7 2 2 11 11 11 11 6 59 51 7 8 8 18 5 6 8376 11 11 -4 -4
-5 3448 12 60 5 3 2 9 9 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -4 -4
-5 3449 6 61 1 3 1 10 10 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -5 -5
-5 3450 3 63 1 3 1 8 8 9 9 3 63 -4 -4 -4 -4 -4 -4 -4 -4 10 10 -4 -4
458 3451 7 64 5 3 2 7 7 8 8 7 64 -4 -4 -4 -4 -4 -4 -4 -4 9 9 -4 -4
458 3452 7 63 5 3 2 9 9 10 10 7 63 51 21 21 10 37 41 35 44827 11 11 -4 -4
458 3453 2 64 1 3 1 8 8 9 9 2 64 51 6 23 9 23 16 22 28581 10 10 -4 -4
458 3454 11 58 5 3 2 12 12 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4 -5 -5 -5 -4 -4
-5 3455 12 59 1 3 1 12 12 12 12 12 59 51 24 30 12 33 64 67 63061 12 12 -4 -4
